home,away,date,gh,ga,full_time,competition,home_ident,away_ident,home_country,away_country,home_code,away_code,home_continent,away_continent,continent,level
Mt Wellington FC,Central United,2001-04-01,0,2,F,new-zealand,Mt Wellington FC (New Zealand),Central United (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Miramar Rangers Afc,Youngheart Manawatu,2001-04-01,2,0,F,new-zealand,Miramar Rangers Afc (New Zealand),Youngheart Manawatu (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Tauranga City United,Dunedin Technical,2001-04-01,1,2,F,new-zealand,Tauranga City United (New Zealand),Dunedin Technical (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Napier City Rovers,Christchurch C,2001-04-01,3,0,F,new-zealand,Napier City Rovers (New Zealand),Christchurch C (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Waitakere City FC,Metro,2001-04-01,4,0,F,new-zealand,Waitakere City FC (New Zealand),Metro (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Dunedin Technical,Miramar Rangers Afc,2001-04-08,2,3,F,new-zealand,Dunedin Technical (New Zealand),Miramar Rangers Afc (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Central United,Napier City Rovers,2001-04-08,3,1,F,new-zealand,Central United (New Zealand),Napier City Rovers (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Christchurch C,Tauranga City United,2001-04-08,0,1,F,new-zealand,Christchurch C (New Zealand),Tauranga City United (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Mt Wellington FC,Metro,2001-04-08,4,1,F,new-zealand,Mt Wellington FC (New Zealand),Metro (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Youngheart Manawatu,Waitakere City FC,2001-04-08,2,3,F,new-zealand,Youngheart Manawatu (New Zealand),Waitakere City FC (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Tauranga City United,Central United,2001-04-13,2,3,F,new-zealand,Tauranga City United (New Zealand),Central United (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Napier City Rovers,Youngheart Manawatu,2001-04-13,0,3,F,new-zealand,Napier City Rovers (New Zealand),Youngheart Manawatu (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Waitakere City FC,Dunedin Technical,2001-04-13,2,1,F,new-zealand,Waitakere City FC (New Zealand),Dunedin Technical (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Metro,Christchurch C,2001-04-13,1,1,F,new-zealand,Metro (New Zealand),Christchurch C (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Miramar Rangers Afc,Mt Wellington FC,2001-04-13,1,2,F,new-zealand,Miramar Rangers Afc (New Zealand),Mt Wellington FC (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Miramar Rangers Afc,Central United,2001-04-15,1,1,F,new-zealand,Miramar Rangers Afc (New Zealand),Central United (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Tauranga City United,Napier City Rovers,2001-04-15,3,5,F,new-zealand,Tauranga City United (New Zealand),Napier City Rovers (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Metro,Dunedin Technical,2001-04-15,2,3,F,new-zealand,Metro (New Zealand),Dunedin Technical (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Waitakere City FC,Christchurch C,2001-04-15,1,2,F,new-zealand,Waitakere City FC (New Zealand),Christchurch C (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Youngheart Manawatu,Mt Wellington FC,2001-04-15,1,2,F,new-zealand,Youngheart Manawatu (New Zealand),Mt Wellington FC (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Mt Wellington FC,Tauranga City United,2001-04-22,0,0,F,new-zealand,Mt Wellington FC (New Zealand),Tauranga City United (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Central United,Waitakere City FC,2001-04-22,2,0,F,new-zealand,Central United (New Zealand),Waitakere City FC (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Metro,Central United,2001-04-29,1,5,F,new-zealand,Metro (New Zealand),Central United (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Waitakere City FC,Napier City Rovers,2001-04-29,1,3,F,new-zealand,Waitakere City FC (New Zealand),Napier City Rovers (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
Miramar Rangers Afc,Tauranga City United,2001-04-29,3,0,F,new-zealand,Miramar Rangers Afc (New Zealand),Tauranga City United (New Zealand),new-zealand,new-zealand,NZ,NZ,Oceania,Oceania,Oceania,national
