home,away,date,gh,ga,full_time,competition,home_ident,away_ident,home_country,away_country,home_code,away_code,home_continent,away_continent,continent,level
Al Nijmeh,Al Nasr Riyadh,2000-11-02,0,1,F,saudi-arabia,Al Nijmeh (Saudi Arabia),Al Nasr Riyadh (Saudi Arabia),saudi-arabia,saudi-arabia,SA,SA,Asia,Asia,Asia,national
Al Ittifaq,Al Riyadh,2000-11-02,1,0,F,saudi-arabia,Al Ittifaq (Saudi Arabia),Al Riyadh (Saudi Arabia),saudi-arabia,saudi-arabia,SA,SA,Asia,Asia,Asia,national
Al Ahli Sfc,Al Ansar Medina,2000-11-03,3,0,F,saudi-arabia,Al Ahli Sfc (Saudi Arabia),Al Ansar Medina (Saudi Arabia),saudi-arabia,saudi-arabia,SA,SA,Asia,Asia,Asia,national
Sadous,Al Shabab,2000-11-03,0,2,F,saudi-arabia,Sadous (Saudi Arabia),Al Shabab (Saudi Arabia),saudi-arabia,saudi-arabia,SA,SA,Asia,Asia,Asia,national
Al Hilal,Al Wahda,2000-11-03,4,0,F,saudi-arabia,Al Hilal (Saudi Arabia),Al Wahda (Saudi Arabia),saudi-arabia,saudi-arabia,SA,SA,Asia,Asia,Asia,national
Al Quadisiya Khobar,Al Ittihad,2000-11-03,2,3,F,saudi-arabia,Al Quadisiya Khobar (Saudi Arabia),Al Ittihad (Saudi Arabia),saudi-arabia,saudi-arabia,SA,SA,Asia,Asia,Asia,national
Al Quadisiya Khobar,Sadous,2000-11-07,2,2,F,saudi-arabia,Al Quadisiya Khobar (Saudi Arabia),Sadous (Saudi Arabia),saudi-arabia,saudi-arabia,SA,SA,Asia,Asia,Asia,national
Al Wahda,Al Shabab,2000-11-08,1,0,F,saudi-arabia,Al Wahda (Saudi Arabia),Al Shabab (Saudi Arabia),saudi-arabia,saudi-arabia,SA,SA,Asia,Asia,Asia,national
Al Nijmeh,Al Ahli Sfc,2000-11-08,0,1,F,saudi-arabia,Al Nijmeh (Saudi Arabia),Al Ahli Sfc (Saudi Arabia),saudi-arabia,saudi-arabia,SA,SA,Asia,Asia,Asia,national
Al Riyadh,Al Shabab,2000-11-12,1,0,F,saudi-arabia,Al Riyadh (Saudi Arabia),Al Shabab (Saudi Arabia),saudi-arabia,saudi-arabia,SA,SA,Asia,Asia,Asia,national
Al Ittihad,Sadous,2000-11-12,1,0,F,saudi-arabia,Al Ittihad (Saudi Arabia),Sadous (Saudi Arabia),saudi-arabia,saudi-arabia,SA,SA,Asia,Asia,Asia,national
Al Ittifaq,Al Ahli Sfc,2000-11-15,2,2,F,saudi-arabia,Al Ittifaq (Saudi Arabia),Al Ahli Sfc (Saudi Arabia),saudi-arabia,saudi-arabia,SA,SA,Asia,Asia,Asia,national
Al Ansar Medina,Al Nijmeh,2000-11-15,3,3,F,saudi-arabia,Al Ansar Medina (Saudi Arabia),Al Nijmeh (Saudi Arabia),saudi-arabia,saudi-arabia,SA,SA,Asia,Asia,Asia,national
Al Quadisiya Khobar,Al Wahda,2000-11-16,2,2,F,saudi-arabia,Al Quadisiya Khobar (Saudi Arabia),Al Wahda (Saudi Arabia),saudi-arabia,saudi-arabia,SA,SA,Asia,Asia,Asia,national
