home,away,date,gh,ga,full_time,competition,home_ident,away_ident,home_country,away_country,home_code,away_code,home_continent,away_continent,continent,level
Asoms Paradise,Eagles Super Strikers,2011-07-30,1,3,F,grenada,Asoms Paradise (Grenada),Eagles Super Strikers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
South Stars,Ball Dogs,2011-07-30,0,3,F,grenada,South Stars (Grenada),Ball Dogs (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Hard Rock,Grenada Boys Secondary School,2011-07-31,0,0,F,grenada,Hard Rock (Grenada),Grenada Boys Secondary School (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Carib Hurricane,Fontenoy United,2011-08-01,2,0,F,grenada,Carib Hurricane (Grenada),Fontenoy United (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Fontenoy United,Carib Hurricane,2011-08-13,0,3,F,grenada,Fontenoy United (Grenada),Carib Hurricane (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Grenada Boys Secondary School,Hard Rock,2011-08-14,1,0,F,grenada,Grenada Boys Secondary School (Grenada),Hard Rock (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Ball Dogs,South Stars,2011-08-14,5,0,F,grenada,Ball Dogs (Grenada),South Stars (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Queens Park Rangers,Chantimelle,2011-08-15,1,2,F,grenada,Queens Park Rangers (Grenada),Chantimelle (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Eagles Super Strikers,Asoms Paradise,2011-08-21,0,2,F,grenada,Eagles Super Strikers (Grenada),Asoms Paradise (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Carib Hurricane,Grenada Boys Secondary School,2011-08-22,1,3,F,grenada,Carib Hurricane (Grenada),Grenada Boys Secondary School (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Queens Park Rangers,Eagles Super Strikers,2011-08-27,2,0,F,grenada,Queens Park Rangers (Grenada),Eagles Super Strikers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Ball Dogs,Chantimelle,2011-08-28,2,1,F,grenada,Ball Dogs (Grenada),Chantimelle (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Asoms Paradise,Fontenoy United,2011-08-28,4,1,F,grenada,Asoms Paradise (Grenada),Fontenoy United (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
South Stars,Queens Park Rangers,2011-09-02,0,3,F,grenada,South Stars (Grenada),Queens Park Rangers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Asoms Paradise,Grenada Boys Secondary School,2011-09-03,0,2,F,grenada,Asoms Paradise (Grenada),Grenada Boys Secondary School (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Eagles Super Strikers,Ball Dogs,2011-09-04,3,0,F,grenada,Eagles Super Strikers (Grenada),Ball Dogs (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
