scoring_player,scoring_team,time,GH,GA,game,date,season
Dariusz Podolski,Widzew Łódź,40,0,1,Warta Poznań vs. Widzew Łódź 0:4,1994-07-30,1994-1995
Wojciech Małocha,Widzew Łódź,52,0,2,Warta Poznań vs. Widzew Łódź 0:4,1994-07-30,1994-1995
Dariusz Podolski,Widzew Łódź,73,0,3,Warta Poznań vs. Widzew Łódź 0:4,1994-07-30,1994-1995
Bogdan Jóźwiak,Widzew Łódź,88,0,4,Warta Poznań vs. Widzew Łódź 0:4,1994-07-30,1994-1995
Andrzej Jasinski,Stomil Olsztyn,41,1,0,Stomil Olsztyn vs. Zagłębie Lubin 2:2,1994-07-30,1994-1995
Zbigniew Czajkowski,Zagłębie Lubin,44,1,1,Stomil Olsztyn vs. Zagłębie Lubin 2:2,1994-07-30,1994-1995
Andrzej Jasinski,Stomil Olsztyn,50,2,1,Stomil Olsztyn vs. Zagłębie Lubin 2:2,1994-07-30,1994-1995
Piotr Przerywacz,Zagłębie Lubin,55,2,2,Stomil Olsztyn vs. Zagłębie Lubin 2:2,1994-07-30,1994-1995
Marek Pawlak,Raków Częstochowa,25,0,1,Olimpia Poznań vs. Raków Częstochowa 6:2,1994-07-30,1994-1995
Andrzej Borówko,Olimpia Poznań,33,1,1,Olimpia Poznań vs. Raków Częstochowa 6:2,1994-07-30,1994-1995
Sławomir Palacz,Raków Częstochowa,38,1,2,Olimpia Poznań vs. Raków Częstochowa 6:2,1994-07-30,1994-1995
Grzegorz Mielcarski,Olimpia Poznań,44,2,2,Olimpia Poznań vs. Raków Częstochowa 6:2,1994-07-30,1994-1995
Andrzej Borówko,Olimpia Poznań,59,3,2,Olimpia Poznań vs. Raków Częstochowa 6:2,1994-07-30,1994-1995
Grzegorz Mielcarski,Olimpia Poznań,69,4,2,Olimpia Poznań vs. Raków Częstochowa 6:2,1994-07-30,1994-1995
Arkadiusz Bąk,Olimpia Poznań,75,5,2,Olimpia Poznań vs. Raków Częstochowa 6:2,1994-07-30,1994-1995
Andrzej Jaskot,Olimpia Poznań,89,6,2,Olimpia Poznań vs. Raków Częstochowa 6:2,1994-07-30,1994-1995
Krzysztof Walczak,GKS Katowice,82,1,0,GKS Katowice vs. Ruch Chorzów 1:0,1994-07-30,1994-1995
Zenon Burzawa,TS Tygodnik Miliarder Pniewy,45,1,0,TS Tygodnik Miliarder Pniewy vs. Petrochemia Plock 1:0,1994-07-30,1994-1995
Piotr Reiss,Lech Poznań,36,0,1,ŁKS Łódź vs. Lech Poznań 0:2,1994-07-30,1994-1995
Waldemar Przysiuda,Lech Poznań,81,0,2,ŁKS Łódź vs. Lech Poznań 0:2,1994-07-30,1994-1995
Arkadiusz Bilski,Stal Stalowa Wola,33,0,1,FKS Stal Mielec vs. Stal Stalowa Wola 1:3,1994-07-30,1994-1995
Arkadiusz Bilski,Stal Stalowa Wola,53,0,2,FKS Stal Mielec vs. Stal Stalowa Wola 1:3,1994-07-30,1994-1995
Tomasz Tulacz,FKS Stal Mielec,63,1,2,FKS Stal Mielec vs. Stal Stalowa Wola 1:3,1994-07-30,1994-1995
Mariusz Barnak,Stal Stalowa Wola,70,1,3,FKS Stal Mielec vs. Stal Stalowa Wola 1:3,1994-07-30,1994-1995
Waldemar Jaskulski,Pogoń Szczecin,63,1,0,Pogoń Szczecin vs. Górnik Zabrze 1:3,1994-07-30,1994-1995
Tomasz Wałdoch,Górnik Zabrze,68,1,1,Pogoń Szczecin vs. Górnik Zabrze 1:3,1994-07-30,1994-1995
Marek Szemoński,Górnik Zabrze,85,1,2,Pogoń Szczecin vs. Górnik Zabrze 1:3,1994-07-30,1994-1995
Rafał Jarosz,Górnik Zabrze,86,1,3,Pogoń Szczecin vs. Górnik Zabrze 1:3,1994-07-30,1994-1995
Leszek Pisz,Legia Warszawa,16,1,0,Legia Warszawa vs. Hutnik Kraków 1:0,1994-07-30,1994-1995
Daniel Dyluś,TS Tygodnik Miliarder Pniewy,59,0,1,Stal Stalowa Wola vs. TS Tygodnik Miliarder Pniewy 1:1,1994-08-06,1994-1995
Józef Dankowski,Stal Stalowa Wola,85,1,1,Stal Stalowa Wola vs. TS Tygodnik Miliarder Pniewy 1:1,1994-08-06,1994-1995
Rafał Kupidura,FKS Stal Mielec,33,0,1,Ruch Chorzów vs. FKS Stal Mielec 1:1,1994-08-06,1994-1995
Krzysztof Bizacki,Ruch Chorzów,75,1,1,Ruch Chorzów vs. FKS Stal Mielec 1:1,1994-08-06,1994-1995
Marek Pawlak,Raków Częstochowa,13,1,0,Raków Częstochowa vs. GKS Katowice 1:1,1994-08-06,1994-1995
Zdzisław Strojek,GKS Katowice,63,1,1,Raków Częstochowa vs. GKS Katowice 1:1,1994-08-06,1994-1995
Janusz Świerad,Zagłębie Lubin,15,1,0,Zagłębie Lubin vs. Olimpia Poznań 2:2,1994-08-06,1994-1995
Grzegorz Mielcarski,Olimpia Poznań,45,1,1,Zagłębie Lubin vs. Olimpia Poznań 2:2,1994-08-06,1994-1995
Mirosław Szymkowiak,Olimpia Poznań,49,1,2,Zagłębie Lubin vs. Olimpia Poznań 2:2,1994-08-06,1994-1995
Stefan Machaj,Zagłębie Lubin,57,2,2,Zagłębie Lubin vs. Olimpia Poznań 2:2,1994-08-06,1994-1995
Marcin Boguś,Widzew Łódź,62,1,0,Widzew Łódź vs. Stomil Olsztyn 2:1,1994-08-06,1994-1995
Cesary Baca,Stomil Olsztyn,77,1,1,Widzew Łódź vs. Stomil Olsztyn 2:1,1994-08-06,1994-1995
Andrzej Jankowski,Widzew Łódź,83,2,1,Widzew Łódź vs. Stomil Olsztyn 2:1,1994-08-06,1994-1995
Marek Szemoński,Górnik Zabrze,14,0,1,Hutnik Kraków vs. Górnik Zabrze 0:1,1994-08-06,1994-1995
Olgierd Moskalewicz,Pogoń Szczecin,50,0,1,Lech Poznań vs. Pogoń Szczecin 0:2,1994-08-06,1994-1995
Robert Dymkowski,Pogoń Szczecin,75,0,2,Lech Poznań vs. Pogoń Szczecin 0:2,1994-08-06,1994-1995
Jarosław Soszyński,ŁKS Łódź,45,0,1,Petrochemia Plock vs. ŁKS Łódź 2:2,1994-08-06,1994-1995
Tomasz Wieszczycki,ŁKS Łódź,73,0,2,Petrochemia Plock vs. ŁKS Łódź 2:2,1994-08-06,1994-1995
Rafał Siadaczka,Petrochemia Plock,86,1,2,Petrochemia Plock vs. ŁKS Łódź 2:2,1994-08-06,1994-1995
Rafał Siadaczka,Petrochemia Plock,90,2,2,Petrochemia Plock vs. ŁKS Łódź 2:2,1994-08-06,1994-1995
Wojciech Kowalczyk,Legia Warszawa,44,1,0,Legia Warszawa vs. Warta Poznań 5:0,1994-08-06,1994-1995
Marcin Jałocha,Legia Warszawa,48,2,0,Legia Warszawa vs. Warta Poznań 5:0,1994-08-06,1994-1995
Marcin Jałocha,Legia Warszawa,50,3,0,Legia Warszawa vs. Warta Poznań 5:0,1994-08-06,1994-1995
Jerzy Podbrożny,Legia Warszawa,60,4,0,Legia Warszawa vs. Warta Poznań 5:0,1994-08-06,1994-1995
Marcin Jałocha,Legia Warszawa,67,5,0,Legia Warszawa vs. Warta Poznań 5:0,1994-08-06,1994-1995
Andrzej Borówko,Olimpia Poznań,3,1,0,Olimpia Poznań vs. Widzew Łódź 2:0,1994-08-13,1994-1995
Piotr Burlikowski,Olimpia Poznań,66,2,0,Olimpia Poznań vs. Widzew Łódź 2:0,1994-08-13,1994-1995
Tomasz Sokołowski,Stomil Olsztyn,19,1,0,Stomil Olsztyn vs. Legia Warszawa 3:3,1994-08-13,1994-1995
Radosław Michalski,Legia Warszawa,20,1,1,Stomil Olsztyn vs. Legia Warszawa 3:3,1994-08-13,1994-1995
Adam Fedoruk,Legia Warszawa,26,1,2,Stomil Olsztyn vs. Legia Warszawa 3:3,1994-08-13,1994-1995
Adam Fedoruk,Legia Warszawa,33,1,3,Stomil Olsztyn vs. Legia Warszawa 3:3,1994-08-13,1994-1995
Adam Zejer,Stomil Olsztyn,70,2,3,Stomil Olsztyn vs. Legia Warszawa 3:3,1994-08-13,1994-1995
Dariusz Jackiewicz,Stomil Olsztyn,87,3,3,Stomil Olsztyn vs. Legia Warszawa 3:3,1994-08-13,1994-1995
Mariusz Krzywda,Hutnik Kraków,70,0,1,Warta Poznań vs. Hutnik Kraków 0:2,1994-08-13,1994-1995
Viktor Sydorenko,Hutnik Kraków,87,0,2,Warta Poznań vs. Hutnik Kraków 0:2,1994-08-13,1994-1995
Andrzej Sermak,GKS Katowice,31,1,0,GKS Katowice vs. Zagłębie Lubin 3:1,1994-08-13,1994-1995
Krzysztof Maciejewski,GKS Katowice,49,2,0,GKS Katowice vs. Zagłębie Lubin 3:1,1994-08-13,1994-1995
Arkadiusz Szczygieł,GKS Katowice,70,3,0,GKS Katowice vs. Zagłębie Lubin 3:1,1994-08-13,1994-1995
Dariusz Baziuk,Zagłębie Lubin,90,3,1,GKS Katowice vs. Zagłębie Lubin 3:1,1994-08-13,1994-1995
Dariusz Gęsior,Ruch Chorzów,13,0,1,TS Tygodnik Miliarder Pniewy vs. Ruch Chorzów 1:1,1994-08-13,1994-1995
Daniel Dyluś,TS Tygodnik Miliarder Pniewy,68,1,1,TS Tygodnik Miliarder Pniewy vs. Ruch Chorzów 1:1,1994-08-13,1994-1995
Tomasz Tulacz,FKS Stal Mielec,18,1,0,FKS Stal Mielec vs. Raków Częstochowa 4:0,1994-08-13,1994-1995
Janusz Kaczówka,FKS Stal Mielec,43,2,0,FKS Stal Mielec vs. Raków Częstochowa 4:0,1994-08-13,1994-1995
Bogusław Cygan,FKS Stal Mielec,61,3,0,FKS Stal Mielec vs. Raków Częstochowa 4:0,1994-08-13,1994-1995
Bogusław Cygan,FKS Stal Mielec,88,4,0,FKS Stal Mielec vs. Raków Częstochowa 4:0,1994-08-13,1994-1995
Arkadiusz Kubik,Górnik Zabrze,10,1,0,Górnik Zabrze vs. Lech Poznań 1:1,1994-08-13,1994-1995
Mirosław Trzeciak,Lech Poznań,81,1,1,Górnik Zabrze vs. Lech Poznań 1:1,1994-08-13,1994-1995
Robert Wilk,TS Tygodnik Miliarder Pniewy,33,0,1,Raków Częstochowa vs. TS Tygodnik Miliarder Pniewy 2:2,1994-08-20,1994-1995
Marek Pawlak,Raków Częstochowa,53,1,1,Raków Częstochowa vs. TS Tygodnik Miliarder Pniewy 2:2,1994-08-20,1994-1995
Piotr Bański,Raków Częstochowa,60,2,1,Raków Częstochowa vs. TS Tygodnik Miliarder Pniewy 2:2,1994-08-20,1994-1995
Piotr Kasperski,TS Tygodnik Miliarder Pniewy,85,2,2,Raków Częstochowa vs. TS Tygodnik Miliarder Pniewy 2:2,1994-08-20,1994-1995
Dariusz Romuzga,Lech Poznań,1,0,1,Hutnik Kraków vs. Lech Poznań 2:1,1994-08-20,1994-1995
Dariusz Romuzga,Hutnik Kraków,26,1,1,Hutnik Kraków vs. Lech Poznań 2:1,1994-08-20,1994-1995
Krzysztof Bukalski,Hutnik Kraków,46,2,1,Hutnik Kraków vs. Lech Poznań 2:1,1994-08-20,1994-1995
Dariusz Koseła,Górnik Zabrze,4,0,1,Petrochemia Plock vs. Górnik Zabrze 2:2,1994-08-20,1994-1995
Rafał Siadaczka,Petrochemia Plock,45,1,1,Petrochemia Plock vs. Górnik Zabrze 2:2,1994-08-20,1994-1995
Andrzej Orzeszek,Górnik Zabrze,53,1,2,Petrochemia Plock vs. Górnik Zabrze 2:2,1994-08-20,1994-1995
Bogusław Pachelski,Petrochemia Plock,90,2,2,Petrochemia Plock vs. Górnik Zabrze 2:2,1994-08-20,1994-1995
Mieczysław Ożóg,Stal Stalowa Wola,40,1,0,Stal Stalowa Wola vs. Pogoń Szczecin 1:0,1994-08-20,1994-1995
Janusz Świerad,Zagłębie Lubin,24,1,0,Zagłębie Lubin vs. FKS Stal Mielec 2:1,1994-08-20,1994-1995
Janusz Świerad,Zagłębie Lubin,31,2,0,Zagłębie Lubin vs. FKS Stal Mielec 2:1,1994-08-20,1994-1995
Bogusław Cygan,FKS Stal Mielec,84,2,1,Zagłębie Lubin vs. FKS Stal Mielec 2:1,1994-08-20,1994-1995
Czesław Jakołcewicz,Stomil Olsztyn,10,0,1,Warta Poznań vs. Stomil Olsztyn 2:2,1994-08-20,1994-1995
Piotr Prabucki,Warta Poznań,20,1,1,Warta Poznań vs. Stomil Olsztyn 2:2,1994-08-20,1994-1995
Sławomir Sidorski,Warta Poznań,25,2,1,Warta Poznań vs. Stomil Olsztyn 2:2,1994-08-20,1994-1995
Sylwester Czereszewski,Stomil Olsztyn,75,2,2,Warta Poznań vs. Stomil Olsztyn 2:2,1994-08-20,1994-1995
Jerzy Podbrożny,Legia Warszawa,66,1,0,Legia Warszawa vs. Olimpia Poznań 1:0,1994-08-20,1994-1995
Wojciech Kowalczyk,Legia Warszawa,3,0,1,GKS Katowice vs. Legia Warszawa 3:1,1994-08-27,1994-1995
Krzysztof Maciejewski,GKS Katowice,31,1,1,GKS Katowice vs. Legia Warszawa 3:1,1994-08-27,1994-1995
Adam Ledwoń,GKS Katowice,56,2,1,GKS Katowice vs. Legia Warszawa 3:1,1994-08-27,1994-1995
Zdzisław Strojek,GKS Katowice,66,3,1,GKS Katowice vs. Legia Warszawa 3:1,1994-08-27,1994-1995
Jacek Dembiński,Lech Poznań,58,1,0,Lech Poznań vs. Petrochemia Plock 1:1,1994-08-27,1994-1995
Jacek Majchrzak,Petrochemia Plock,78,1,1,Lech Poznań vs. Petrochemia Plock 1:1,1994-08-27,1994-1995
Mariusz Krzywda,Hutnik Kraków,6,0,1,Stomil Olsztyn vs. Hutnik Kraków 2:1,1994-08-27,1994-1995
Sylwester Czereszewski,Stomil Olsztyn,7,1,1,Stomil Olsztyn vs. Hutnik Kraków 2:1,1994-08-27,1994-1995
Cesary Baca,Stomil Olsztyn,67,2,1,Stomil Olsztyn vs. Hutnik Kraków 2:1,1994-08-27,1994-1995
Grzegorz Krysiak,ŁKS Łódź,84,1,0,ŁKS Łódź vs. Raków Częstochowa 2:0,1994-08-27,1994-1995
Tomasz Cebula,ŁKS Łódź,90,2,0,ŁKS Łódź vs. Raków Częstochowa 2:0,1994-08-27,1994-1995
Bogdan Pikuta,Widzew Łódź,4,0,1,FKS Stal Mielec vs. Widzew Łódź 1:2,1994-08-27,1994-1995
Tomasz Kukowski,FKS Stal Mielec,48,1,1,FKS Stal Mielec vs. Widzew Łódź 1:2,1994-08-27,1994-1995
Ryszard Czerwiec,Widzew Łódź,53,1,2,FKS Stal Mielec vs. Widzew Łódź 1:2,1994-08-27,1994-1995
Grzegorz Mielcarski,Olimpia Poznań,38,1,0,Olimpia Poznań vs. Warta Poznań 1:1,1994-08-27,1994-1995
Dariusz Wojciechowski,Warta Poznań,52,1,1,Olimpia Poznań vs. Warta Poznań 1:1,1994-08-27,1994-1995
Radosław Jasiński,Zagłębie Lubin,13,0,1,TS Tygodnik Miliarder Pniewy vs. Zagłębie Lubin 1:2,1994-08-27,1994-1995
Sławomir Majak,Zagłębie Lubin,16,0,2,TS Tygodnik Miliarder Pniewy vs. Zagłębie Lubin 1:2,1994-08-27,1994-1995
Robert Muchorski,TS Tygodnik Miliarder Pniewy,85,1,2,TS Tygodnik Miliarder Pniewy vs. Zagłębie Lubin 1:2,1994-08-27,1994-1995
Piotr Gruszka,Górnik Zabrze,13,1,0,Górnik Zabrze vs. Stal Stalowa Wola 6:0,1994-08-27,1994-1995
Henryk Bałuszyński,Górnik Zabrze,43,2,0,Górnik Zabrze vs. Stal Stalowa Wola 6:0,1994-08-27,1994-1995
Henryk Bałuszyński,Górnik Zabrze,47,3,0,Górnik Zabrze vs. Stal Stalowa Wola 6:0,1994-08-27,1994-1995
Jerzy Brzęczek,Górnik Zabrze,64,4,0,Górnik Zabrze vs. Stal Stalowa Wola 6:0,1994-08-27,1994-1995
Dariusz Koseła,Górnik Zabrze,84,5,0,Górnik Zabrze vs. Stal Stalowa Wola 6:0,1994-08-27,1994-1995
Mieczysław Agafon,Górnik Zabrze,89,6,0,Górnik Zabrze vs. Stal Stalowa Wola 6:0,1994-08-27,1994-1995
Grzegorz Borawski,GKS Katowice,40,0,1,Warta Poznań vs. GKS Katowice 0:4,1994-09-10,1994-1995
Krzysztof Maciejewski,GKS Katowice,47,0,2,Warta Poznań vs. GKS Katowice 0:4,1994-09-10,1994-1995
Krzysztof Walczak,GKS Katowice,60,0,3,Warta Poznań vs. GKS Katowice 0:4,1994-09-10,1994-1995
Zdzisław Strojek,GKS Katowice,70,0,4,Warta Poznań vs. GKS Katowice 0:4,1994-09-10,1994-1995
Jacek Dembiński,Lech Poznań,11,0,1,Stal Stalowa Wola vs. Lech Poznań 1:1,1994-09-10,1994-1995
Dariusz Michalak,Stal Stalowa Wola,45,1,1,Stal Stalowa Wola vs. Lech Poznań 1:1,1994-09-10,1994-1995
Janusz Bodzioch,Raków Częstochowa,2,1,0,Raków Częstochowa vs. Pogoń Szczecin 3:0,1994-09-10,1994-1995
Jan Spychalski,Raków Częstochowa,15,2,0,Raków Częstochowa vs. Pogoń Szczecin 3:0,1994-09-10,1994-1995
Sebastian Synoradzki,Raków Częstochowa,45,3,0,Raków Częstochowa vs. Pogoń Szczecin 3:0,1994-09-10,1994-1995
Tomasz Lenart,ŁKS Łódź,20,0,1,Zagłębie Lubin vs. ŁKS Łódź 2:2,1994-09-10,1994-1995
Sławomir Majak,Zagłębie Lubin,71,1,1,Zagłębie Lubin vs. ŁKS Łódź 2:2,1994-09-10,1994-1995
Janusz Świerad,Zagłębie Lubin,74,2,1,Zagłębie Lubin vs. ŁKS Łódź 2:2,1994-09-10,1994-1995
Tomasz Wieszczycki,ŁKS Łódź,88,2,2,Zagłębie Lubin vs. ŁKS Łódź 2:2,1994-09-10,1994-1995
Tomasz Rząsa,TS Tygodnik Miliarder Pniewy,19,0,1,Widzew Łódź vs. TS Tygodnik Miliarder Pniewy 0:2,1994-09-10,1994-1995
Robert Wilk,TS Tygodnik Miliarder Pniewy,63,0,2,Widzew Łódź vs. TS Tygodnik Miliarder Pniewy 0:2,1994-09-10,1994-1995
Krzysztof Bukalski,Hutnik Kraków,23,1,0,Hutnik Kraków vs. Petrochemia Plock 2:0,1994-09-10,1994-1995
Jerzy Kowalik,Hutnik Kraków,45,2,0,Hutnik Kraków vs. Petrochemia Plock 2:0,1994-09-10,1994-1995
Dariusz Gęsior,Ruch Chorzów,7,1,0,Ruch Chorzów vs. Górnik Zabrze 1:1,1994-09-10,1994-1995
Mariusz Nosal,Górnik Zabrze,22,1,1,Ruch Chorzów vs. Górnik Zabrze 1:1,1994-09-10,1994-1995
Radosław Michalski,Legia Warszawa,46,1,0,Legia Warszawa vs. FKS Stal Mielec 2:0,1994-09-10,1994-1995
Radosław Michalski,Legia Warszawa,76,2,0,Legia Warszawa vs. FKS Stal Mielec 2:0,1994-09-10,1994-1995
Marek Czerniawski,Lech Poznań,79,1,0,Lech Poznań vs. Ruch Chorzów 2:0,1994-09-17,1994-1995
Mirosław Trzeciak,Lech Poznań,85,2,0,Lech Poznań vs. Ruch Chorzów 2:0,1994-09-17,1994-1995
Piotr Burlikowski,Olimpia Poznań,9,1,0,Olimpia Poznań vs. Hutnik Kraków 3:1,1994-09-17,1994-1995
Leszek Walankiewicz,Olimpia Poznań,40,2,0,Olimpia Poznań vs. Hutnik Kraków 3:1,1994-09-17,1994-1995
Jarosław Gierejkiewicz,Olimpia Poznań,65,3,0,Olimpia Poznań vs. Hutnik Kraków 3:1,1994-09-17,1994-1995
Krzysztof Bukalski,Hutnik Kraków,73,3,1,Olimpia Poznań vs. Hutnik Kraków 3:1,1994-09-17,1994-1995
Mariusz Barnak,FKS Stal Mielec,11,1,0,FKS Stal Mielec vs. Warta Poznań 2:0,1994-09-17,1994-1995
Bogusław Cygan,FKS Stal Mielec,85,2,0,FKS Stal Mielec vs. Warta Poznań 2:0,1994-09-17,1994-1995
Tomasz Rząsa,TS Tygodnik Miliarder Pniewy,87,1,0,TS Tygodnik Miliarder Pniewy vs. Legia Warszawa 1:0,1994-09-17,1994-1995
Piotr Soczewka,Petrochemia Plock,87,1,0,Petrochemia Plock vs. Stal Stalowa Wola 1:0,1994-09-17,1994-1995
Krzysztof Walczak,GKS Katowice,14,1,0,GKS Katowice vs. Stomil Olsztyn 1:0,1994-09-17,1994-1995
Mariusz Kuras,Pogoń Szczecin,17,1,0,Pogoń Szczecin vs. Zagłębie Lubin 3:0,1994-09-17,1994-1995
Olgierd Moskalewicz,Pogoń Szczecin,63,2,0,Pogoń Szczecin vs. Zagłębie Lubin 3:0,1994-09-17,1994-1995
Robert Dymkowski,Pogoń Szczecin,73,3,0,Pogoń Szczecin vs. Zagłębie Lubin 3:0,1994-09-17,1994-1995
Andrzej Orzeszek,Górnik Zabrze,23,1,0,Górnik Zabrze vs. Raków Częstochowa 1:0,1994-09-17,1994-1995
Jacek Płuciennik,ŁKS Łódź,7,1,0,ŁKS Łódź vs. Widzew Łódź 2:4,1994-09-17,1994-1995
Dariusz Podolski,Widzew Łódź,11,1,1,ŁKS Łódź vs. Widzew Łódź 2:4,1994-09-17,1994-1995
Andriy Mikhalchuk,Widzew Łódź,33,1,2,ŁKS Łódź vs. Widzew Łódź 2:4,1994-09-17,1994-1995
Radosław Kowalczyk,Widzew Łódź,47,1,3,ŁKS Łódź vs. Widzew Łódź 2:4,1994-09-17,1994-1995
Grzegorz Krysiak,ŁKS Łódź,55,2,3,ŁKS Łódź vs. Widzew Łódź 2:4,1994-09-17,1994-1995
Bogdan Pikuta,Widzew Łódź,86,2,4,ŁKS Łódź vs. Widzew Łódź 2:4,1994-09-17,1994-1995
Daniel Konopelski,FKS Stal Mielec,24,0,1,Stomil Olsztyn vs. FKS Stal Mielec 4:1,1994-09-24,1994-1995
Andrzej Jasinski,Stomil Olsztyn,37,1,1,Stomil Olsztyn vs. FKS Stal Mielec 4:1,1994-09-24,1994-1995
Andrzej Jasinski,Stomil Olsztyn,66,2,1,Stomil Olsztyn vs. FKS Stal Mielec 4:1,1994-09-24,1994-1995
Andrzej Jasinski,Stomil Olsztyn,70,3,1,Stomil Olsztyn vs. FKS Stal Mielec 4:1,1994-09-24,1994-1995
Sylwester Czereszewski,Stomil Olsztyn,83,4,1,Stomil Olsztyn vs. FKS Stal Mielec 4:1,1994-09-24,1994-1995
Mirosław Szymkowiak,Olimpia Poznań,87,1,0,Olimpia Poznań vs. GKS Katowice 1:1,1994-09-24,1994-1995
Dariusz Wolny,GKS Katowice,90,1,1,Olimpia Poznań vs. GKS Katowice 1:1,1994-09-24,1994-1995
Dariusz Gęsior,Ruch Chorzów,16,1,0,Ruch Chorzów vs. Petrochemia Plock 3:1,1994-09-24,1994-1995
Jacek Traczyk,Petrochemia Plock,33,1,1,Ruch Chorzów vs. Petrochemia Plock 3:1,1994-09-24,1994-1995
Adam Posilek,Ruch Chorzów,52,2,1,Ruch Chorzów vs. Petrochemia Plock 3:1,1994-09-24,1994-1995
Adam Posilek,Ruch Chorzów,56,3,1,Ruch Chorzów vs. Petrochemia Plock 3:1,1994-09-24,1994-1995
Jan Spychalski,Raków Częstochowa,40,1,0,Raków Częstochowa vs. Lech Poznań 1:2,1994-09-24,1994-1995
Marek Rzepka,Lech Poznań,49,1,1,Raków Częstochowa vs. Lech Poznań 1:2,1994-09-24,1994-1995
Krzysztof Piskuła,Lech Poznań,90,1,2,Raków Częstochowa vs. Lech Poznań 1:2,1994-09-24,1994-1995
Mariusz Nosal,Górnik Zabrze,36,0,1,Zagłębie Lubin vs. Górnik Zabrze 0:1,1994-09-24,1994-1995
Paweł Rybak,Stal Stalowa Wola,73,0,1,Hutnik Kraków vs. Stal Stalowa Wola 1:1,1994-09-24,1994-1995
Jerzy Łapczyński,Hutnik Kraków,87,1,1,Hutnik Kraków vs. Stal Stalowa Wola 1:1,1994-09-24,1994-1995
Tomasz Rząsa,TS Tygodnik Miliarder Pniewy,45,0,1,Warta Poznań vs. TS Tygodnik Miliarder Pniewy 1:1,1994-09-24,1994-1995
Andrzej Magowski,Warta Poznań,88,1,1,Warta Poznań vs. TS Tygodnik Miliarder Pniewy 1:1,1994-09-24,1994-1995
Radosław Kowalczyk,Widzew Łódź,42,1,0,Widzew Łódź vs. Pogoń Szczecin 2:0,1994-09-24,1994-1995
Bogdan Pikuta,Widzew Łódź,71,2,0,Widzew Łódź vs. Pogoń Szczecin 2:0,1994-09-24,1994-1995
Jerzy Podbrożny,Legia Warszawa,6,1,0,Legia Warszawa vs. ŁKS Łódź 3:0,1994-09-24,1994-1995
Jerzy Podbrożny,Legia Warszawa,11,2,0,Legia Warszawa vs. ŁKS Łódź 3:0,1994-09-24,1994-1995
Dariusz Szelag,Legia Warszawa,52,3,0,Legia Warszawa vs. ŁKS Łódź 3:0,1994-09-24,1994-1995
Krzysztof Walczak,GKS Katowice,75,1,0,GKS Katowice vs. Hutnik Kraków 1:0,1994-10-01,1994-1995
Cesary Baca,Stomil Olsztyn,24,0,1,Miliarder Pniewy vs. Stomil Olsztyn 1:2,1994-10-01,1994-1995
Tomasz Rząsa,Miliarder Pniewy,28,1,1,Miliarder Pniewy vs. Stomil Olsztyn 1:2,1994-10-01,1994-1995
Sylwester Czereszewski,Stomil Olsztyn,87,1,2,Miliarder Pniewy vs. Stomil Olsztyn 1:2,1994-10-01,1994-1995
Paweł Kloc,FKS Stal Mielec,66,1,0,FKS Stal Mielec vs. Olimpia Poznań 1:0,1994-10-01,1994-1995
Paweł Wojtala,Lech Poznań,51,1,0,Lech Poznań vs. Zagłębie Lubin 2:1,1994-10-01,1994-1995
Ryszard Remień,Lech Poznań,75,2,0,Lech Poznań vs. Zagłębie Lubin 2:1,1994-10-01,1994-1995
Sławomir Majak,Zagłębie Lubin,84,2,1,Lech Poznań vs. Zagłębie Lubin 2:1,1994-10-01,1994-1995
Rafał Siadaczka,Petrochemia Plock,35,1,0,Petrochemia Plock vs. Raków Częstochowa 4:1,1994-10-01,1994-1995
Piotr Soczewka,Petrochemia Plock,48,2,0,Petrochemia Plock vs. Raków Częstochowa 4:1,1994-10-01,1994-1995
Adam Majewski,Petrochemia Plock,60,3,0,Petrochemia Plock vs. Raków Częstochowa 4:1,1994-10-01,1994-1995
Adam Majewski,Petrochemia Plock,63,4,0,Petrochemia Plock vs. Raków Częstochowa 4:1,1994-10-01,1994-1995
Waldemar Żebrowski,Raków Częstochowa,66,4,1,Petrochemia Plock vs. Raków Częstochowa 4:1,1994-10-01,1994-1995
Janusz Studziński,Pogoń Szczecin,32,1,0,Pogoń Szczecin vs. Legia Warszawa 1:1,1994-10-01,1994-1995
Radosław Michalski,Legia Warszawa,74,1,1,Pogoń Szczecin vs. Legia Warszawa 1:1,1994-10-01,1994-1995
Henryk Bałuszyński,Górnik Zabrze,26,1,0,Górnik Zabrze vs. Widzew Łódź 1:1,1994-10-01,1994-1995
Marek Bajor,Widzew Łódź,31,1,1,Górnik Zabrze vs. Widzew Łódź 1:1,1994-10-01,1994-1995
Grzegorz Krysiak,ŁKS Łódź,65,1,0,ŁKS Łódź vs. Warta Poznań 2:0,1994-10-01,1994-1995
Marek Chojnacki,ŁKS Łódź,83,2,0,ŁKS Łódź vs. Warta Poznań 2:0,1994-10-01,1994-1995
Marek Chojnacki,ŁKS Łódź,68,0,1,Stomil Olsztyn vs. ŁKS Łódź 1:1,1994-10-05,1994-1995
Sylwester Czereszewski,Stomil Olsztyn,77,1,1,Stomil Olsztyn vs. ŁKS Łódź 1:1,1994-10-05,1994-1995
Sławomir Majak,Zagłębie Lubin,4,1,0,Zagłębie Lubin vs. Petrochemia Plock 4:1,1994-10-05,1994-1995
