scoring_player,scoring_team,time,GH,GA,game,date,season
Bent Skammelsrud,Rosenborg BK,58,0,1,Stabæk IF vs. Rosenborg BK 0:2,2000-04-08,NA
Erik Hoftun,Rosenborg BK,61,0,2,Stabæk IF vs. Rosenborg BK 0:2,2000-04-08,NA
Raymond Kvisvik,SK Brann,8,1,0,SK Brann vs. Viking FK 4:1,2000-04-09,NA
Hannu Tihinen,Viking FK,32,1,1,SK Brann vs. Viking FK 4:1,2000-04-09,NA
Mons Ivar Mjelde,SK Brann,47,2,1,SK Brann vs. Viking FK 4:1,2000-04-09,NA
Mons Ivar Mjelde,SK Brann,57,3,1,SK Brann vs. Viking FK 4:1,2000-04-09,NA
Thorstein Helstad,SK Brann,78,4,1,SK Brann vs. Viking FK 4:1,2000-04-09,NA
Bent Apneseth,Bryne FK,5,1,0,Bryne FK vs. IK Start 4:2,2000-04-09,NA
Jørgen Rangnes,Bryne FK,51,2,0,Bryne FK vs. IK Start 4:2,2000-04-09,NA
Stian Ohr,IK Start,62,2,1,Bryne FK vs. IK Start 4:2,2000-04-09,NA
Jørgen Rangnes,Bryne FK,63,3,1,Bryne FK vs. IK Start 4:2,2000-04-09,NA
Raymond Hofstædter,IK Start,70,3,2,Bryne FK vs. IK Start 4:2,2000-04-09,NA
Rune Medalen,Bryne FK,90,4,2,Bryne FK vs. IK Start 4:2,2000-04-09,NA
Tommy Bergersen,FK Bodø/Glimt,3,0,1,FK Haugesund vs. FK Bodø/Glimt 2:2,2000-04-09,NA
Bala Garba,FK Haugesund,22,1,1,FK Haugesund vs. FK Bodø/Glimt 2:2,2000-04-09,NA
Hans Berggren,FK Haugesund,80,2,1,FK Haugesund vs. FK Bodø/Glimt 2:2,2000-04-09,NA
Bengt Sæternes,FK Bodø/Glimt,88,2,2,FK Haugesund vs. FK Bodø/Glimt 2:2,2000-04-09,NA
Torgeir Bjarmann,Lillestrøm SK,19,1,0,Lillestrøm SK vs. Molde FK 1:1,2000-04-09,NA
Odd Inge Olsen,Molde FK,36,1,1,Lillestrøm SK vs. Molde FK 1:1,2000-04-09,NA
Dag Riisnæs,Vålerenga IF,23,1,0,Vålerenga IF vs. Tromsø IL 4:1,2000-04-09,NA
Espen Musæus,Vålerenga IF,48,2,0,Vålerenga IF vs. Tromsø IL 4:1,2000-04-09,NA
Rune Lange,Tromsø IL,49,2,1,Vålerenga IF vs. Tromsø IL 4:1,2000-04-09,NA
Bjørn Viljugrein,Vålerenga IF,57,3,1,Vålerenga IF vs. Tromsø IL 4:1,2000-04-09,NA
Kjetil Rekdal,Vålerenga IF,72,4,1,Vålerenga IF vs. Tromsø IL 4:1,2000-04-09,NA
Ríkharður Daðason,Viking FK,72,1,0,Viking FK vs. Lillestrøm SK 1:1,2000-04-15,NA
Torgeir Bjarmann,Lillestrøm SK,89,1,1,Viking FK vs. Lillestrøm SK 1:1,2000-04-15,NA
Hans Berggren,FK Haugesund,31,0,1,Molde FK vs. FK Haugesund 2:1,2000-04-16,NA
Anders Hasselgård,Molde FK,43,1,1,Molde FK vs. FK Haugesund 2:1,2000-04-16,NA
Roger Nilsen,Molde FK,64,2,1,Molde FK vs. FK Haugesund 2:1,2000-04-16,NA
Hassan El-Fakiri,SK Brann,2,0,1,Rosenborg BK vs. SK Brann 4:4,2000-04-16,NA
Thorstein Helstad,SK Brann,26,0,2,Rosenborg BK vs. SK Brann 4:4,2000-04-16,NA
John Carew,Rosenborg BK,45,1,2,Rosenborg BK vs. SK Brann 4:4,2000-04-16,NA
John Carew,Rosenborg BK,48,2,2,Rosenborg BK vs. SK Brann 4:4,2000-04-16,NA
Bjørn Otto Bragstad,SK Brann,71,2,3,Rosenborg BK vs. SK Brann 4:4,2000-04-16,NA
Morten Knutsen,Rosenborg BK,78,3,3,Rosenborg BK vs. SK Brann 4:4,2000-04-16,NA
Thorstein Helstad,SK Brann,81,3,4,Rosenborg BK vs. SK Brann 4:4,2000-04-16,NA
Jan Derek Sørensen,Rosenborg BK,90,4,4,Rosenborg BK vs. SK Brann 4:4,2000-04-16,NA
Jonny Hanssen,Tromsø IL,54,1,0,Tromsø IL vs. Bryne FK 3:0,2000-04-16,NA
Thomas Hafstad,Tromsø IL,75,2,0,Tromsø IL vs. Bryne FK 3:0,2000-04-16,NA
Olav Råstad,Tromsø IL,90,3,0,Tromsø IL vs. Bryne FK 3:0,2000-04-16,NA
Tor Gunnar Johnsen,Odd Grenland,39,1,0,Odd Grenland vs. Stabæk IF 2:0,2000-04-16,NA
Christian Flindt-Bjerg,Odd Grenland,77,2,0,Odd Grenland vs. Stabæk IF 2:0,2000-04-16,NA
Andreas Ottosson,IK Start,18,1,0,IK Start vs. Moss FK 1:1,2000-04-16,NA
Jarkko Wiss,Moss FK,24,1,1,IK Start vs. Moss FK 1:1,2000-04-16,NA
Anders Blomquist,FK Haugesund,1,1,0,FK Haugesund vs. Vålerenga IF 4:2,2000-04-19,NA
Bjørn Arild Levernes,Vålerenga IF,18,1,1,FK Haugesund vs. Vålerenga IF 4:2,2000-04-19,NA
Espen Musæus,Vålerenga IF,21,1,2,FK Haugesund vs. Vålerenga IF 4:2,2000-04-19,NA
Hans Berggren,FK Haugesund,47,2,2,FK Haugesund vs. Vålerenga IF 4:2,2000-04-19,NA
Hans Berggren,FK Haugesund,56,3,2,FK Haugesund vs. Vålerenga IF 4:2,2000-04-19,NA
Bala Garba,FK Haugesund,58,4,2,FK Haugesund vs. Vålerenga IF 4:2,2000-04-19,NA
Trond Ludvigsen,FK Bodø/Glimt,6,0,1,Bryne FK vs. FK Bodø/Glimt 1:2,2000-04-19,NA
Ragnvald Soma,Bryne FK,51,1,1,Bryne FK vs. FK Bodø/Glimt 1:2,2000-04-19,NA
Bengt Sæternes,FK Bodø/Glimt,60,1,2,Bryne FK vs. FK Bodø/Glimt 1:2,2000-04-19,NA
John Carew,Rosenborg BK,41,0,1,Lillestrøm SK vs. Rosenborg BK 0:2,2000-04-19,NA
John Carew,Rosenborg BK,90,0,2,Lillestrøm SK vs. Rosenborg BK 0:2,2000-04-19,NA
Svein Johansen,Moss FK,1,1,0,Moss FK vs. Tromsø IL 4:0,2000-04-19,NA
Christian Petersen,Moss FK,40,2,0,Moss FK vs. Tromsø IL 4:0,2000-04-19,NA
Hans Ramberg,Moss FK,56,3,0,Moss FK vs. Tromsø IL 4:0,2000-04-19,NA
Simen Brenne,Moss FK,88,4,0,Moss FK vs. Tromsø IL 4:0,2000-04-19,NA
André Flem,Stabæk IF,89,1,0,Stabæk IF vs. IK Start 1:0,2000-04-19,NA
Thorstein Helstad,SK Brann,32,0,1,IK Start vs. SK Brann 0:2,2000-04-29,NA
Azar Karadaş,SK Brann,54,0,2,IK Start vs. SK Brann 0:2,2000-04-29,NA
Anders Hasselgård,Molde FK,8,0,1,Rosenborg BK vs. Molde FK 0:1,2000-04-29,NA
Bengt Sæternes,FK Bodø/Glimt,9,1,0,FK Bodø/Glimt vs. Moss FK 4:1,2000-04-30,NA
André Hanssen,FK Bodø/Glimt,28,2,0,FK Bodø/Glimt vs. Moss FK 4:1,2000-04-30,NA
Jarkko Wiss,Moss FK,31,2,1,FK Bodø/Glimt vs. Moss FK 4:1,2000-04-30,NA
Tommy Bergersen,FK Bodø/Glimt,44,3,1,FK Bodø/Glimt vs. Moss FK 4:1,2000-04-30,NA
Tommy Bergersen,FK Bodø/Glimt,67,4,1,FK Bodø/Glimt vs. Moss FK 4:1,2000-04-30,NA
Espen Hoff,Odd Grenland,44,1,0,Odd Grenland vs. Lillestrøm SK 2:1,2000-04-30,NA
Ronny Deila,Odd Grenland,86,2,0,Odd Grenland vs. Lillestrøm SK 2:1,2000-04-30,NA
Espen Haug,Lillestrøm SK,89,2,1,Odd Grenland vs. Lillestrøm SK 2:1,2000-04-30,NA
Tryggvi Guðmundsson,Tromsø IL,14,1,0,Tromsø IL vs. Stabæk IF 2:1,2000-04-30,NA
Petter Belsvik,Stabæk IF,53,1,1,Tromsø IL vs. Stabæk IF 2:1,2000-04-30,NA
Thomas Hafstad,Tromsø IL,85,2,1,Tromsø IL vs. Stabæk IF 2:1,2000-04-30,NA
Ríkharður Daðason,Viking FK,19,1,0,Viking FK vs. FK Haugesund 4:1,2000-04-30,NA
Morten Berre,Viking FK,20,2,0,Viking FK vs. FK Haugesund 4:1,2000-04-30,NA
Bjarte Aarsheim,Viking FK,42,3,0,Viking FK vs. FK Haugesund 4:1,2000-04-30,NA
Erik Nevland,Viking FK,67,4,0,Viking FK vs. FK Haugesund 4:1,2000-04-30,NA
Trygve Nygaard,FK Haugesund,88,4,1,Viking FK vs. FK Haugesund 4:1,2000-04-30,NA
Bjørn Viljugrein,Vålerenga IF,9,1,0,Vålerenga IF vs. Bryne FK 2:2,2000-04-30,NA
Bjørn Arild Levernes,Vålerenga IF,31,2,0,Vålerenga IF vs. Bryne FK 2:2,2000-04-30,NA
Ragnvald Soma,Bryne FK,40,2,1,Vålerenga IF vs. Bryne FK 2:2,2000-04-30,NA
Ragnvald Soma,Bryne FK,69,2,2,Vålerenga IF vs. Bryne FK 2:2,2000-04-30,NA
Tommy Bergersen,FK Bodø/Glimt,5,0,1,Stabæk IF vs. FK Bodø/Glimt 6:1,2000-05-03,NA
Tobias Linderoth,Stabæk IF,6,1,1,Stabæk IF vs. FK Bodø/Glimt 6:1,2000-05-03,NA
Thomas Finstad,Stabæk IF,13,2,1,Stabæk IF vs. FK Bodø/Glimt 6:1,2000-05-03,NA
Andreas Evjen,Stabæk IF,40,3,1,Stabæk IF vs. FK Bodø/Glimt 6:1,2000-05-03,NA
Petter Belsvik,Stabæk IF,56,4,1,Stabæk IF vs. FK Bodø/Glimt 6:1,2000-05-03,NA
Tobias Linderoth,Stabæk IF,57,5,1,Stabæk IF vs. FK Bodø/Glimt 6:1,2000-05-03,NA
Richard Ackon,Stabæk IF,78,6,1,Stabæk IF vs. FK Bodø/Glimt 6:1,2000-05-03,NA
John Carew,Rosenborg BK,67,0,1,Viking FK vs. Rosenborg BK 0:1,2000-05-03,NA
Hans Berggren,FK Haugesund,25,1,0,FK Haugesund vs. Bryne FK 3:1,2000-05-03,NA
Anders Blomquist,FK Haugesund,62,2,0,FK Haugesund vs. Bryne FK 3:1,2000-05-03,NA
Trond Bjørnsen,Bryne FK,65,2,1,FK Haugesund vs. Bryne FK 3:1,2000-05-03,NA
Bala Garba,FK Haugesund,75,3,1,FK Haugesund vs. Bryne FK 3:1,2000-05-03,NA
Morten Fevang,Odd Grenland,5,0,1,Molde FK vs. Odd Grenland 3:2,2000-05-03,NA
Daniel Hestad,Molde FK,22,1,1,Molde FK vs. Odd Grenland 3:2,2000-05-03,NA
Thomas Mork,Molde FK,31,2,1,Molde FK vs. Odd Grenland 3:2,2000-05-03,NA
Bernt Hulsker,Molde FK,43,3,1,Molde FK vs. Odd Grenland 3:2,2000-05-03,NA
Espen Hoff,Odd Grenland,62,3,2,Molde FK vs. Odd Grenland 3:2,2000-05-03,NA
Espen Musæus,Vålerenga IF,9,0,1,Moss FK vs. Vålerenga IF 2:1,2000-05-03,NA
Jarkko Wiss,Moss FK,44,1,1,Moss FK vs. Vålerenga IF 2:1,2000-05-03,NA
Christian Petersen,Moss FK,89,2,1,Moss FK vs. Vålerenga IF 2:1,2000-05-03,NA
Stian Berget,Lillestrøm SK,4,1,0,Lillestrøm SK vs. IK Start 4:0,2000-05-03,NA
Rúnar Kristinsson,Lillestrøm SK,8,2,0,Lillestrøm SK vs. IK Start 4:0,2000-05-03,NA
Tommy Berntsen,Lillestrøm SK,26,3,0,Lillestrøm SK vs. IK Start 4:0,2000-05-03,NA
Pål Strand,Lillestrøm SK,75,4,0,Lillestrøm SK vs. IK Start 4:0,2000-05-03,NA
Azar Karadaş,SK Brann,36,1,0,SK Brann vs. Tromsø IL 2:0,2000-05-04,NA
Martin Knudsen,SK Brann,76,2,0,SK Brann vs. Tromsø IL 2:0,2000-05-04,NA
Morten Berre,Viking FK,33,0,1,Odd Grenland vs. Viking FK 2:3,2000-05-06,NA
Frode Johnsen,Odd Grenland,38,1,1,Odd Grenland vs. Viking FK 2:3,2000-05-06,NA
Erik Nevland,Viking FK,43,1,2,Odd Grenland vs. Viking FK 2:3,2000-05-06,NA
Bjarte Aarsheim,Viking FK,63,1,3,Odd Grenland vs. Viking FK 2:3,2000-05-06,NA
Frode Johnsen,Odd Grenland,68,2,3,Odd Grenland vs. Viking FK 2:3,2000-05-06,NA
Bengt Sæternes,FK Bodø/Glimt,9,1,0,FK Bodø/Glimt vs. SK Brann 3:2,2000-05-07,NA
Tommy Bergersen,FK Bodø/Glimt,18,2,0,FK Bodø/Glimt vs. SK Brann 3:2,2000-05-07,NA
Tommy Bergersen,FK Bodø/Glimt,39,3,0,FK Bodø/Glimt vs. SK Brann 3:2,2000-05-07,NA
Raymond Kvisvik,SK Brann,65,3,1,FK Bodø/Glimt vs. SK Brann 3:2,2000-05-07,NA
Hassan El-Fakiri,SK Brann,71,3,2,FK Bodø/Glimt vs. SK Brann 3:2,2000-05-07,NA
Rune Medalen,Bryne FK,40,1,0,Bryne FK vs. Moss FK 2:0,2000-05-07,NA
Geir Atle Undheim,Bryne FK,56,2,0,Bryne FK vs. Moss FK 2:0,2000-05-07,NA
Ørjan Berg,Rosenborg BK,9,1,0,Rosenborg BK vs. FK Haugesund 4:1,2000-05-07,NA
Morten Knutsen,Rosenborg BK,17,2,0,Rosenborg BK vs. FK Haugesund 4:1,2000-05-07,NA
Anders Blomquist,FK Haugesund,39,2,1,Rosenborg BK vs. FK Haugesund 4:1,2000-05-07,NA
Morten Knutsen,Rosenborg BK,42,3,1,Rosenborg BK vs. FK Haugesund 4:1,2000-05-07,NA
John Carew,Rosenborg BK,85,4,1,Rosenborg BK vs. FK Haugesund 4:1,2000-05-07,NA
Magne Hoseth,Molde FK,37,0,1,IK Start vs. Molde FK 2:2,2000-05-07,NA
Helge Bjønsaas,IK Start,82,1,1,IK Start vs. Molde FK 2:2,2000-05-07,NA
Daniel Hestad,Molde FK,89,1,2,IK Start vs. Molde FK 2:2,2000-05-07,NA
Andreas Ottosson,IK Start,90,2,2,IK Start vs. Molde FK 2:2,2000-05-07,NA
Tommy Berntsen,Lillestrøm SK,14,0,1,Tromsø IL vs. Lillestrøm SK 1:1,2000-05-07,NA
Rune Lange,Tromsø IL,20,1,1,Tromsø IL vs. Lillestrøm SK 1:1,2000-05-07,NA
Kjell Olofsson,Moss FK,9,0,1,FK Haugesund vs. Moss FK 0:2,2000-05-10,NA
Jerry Månsson,Moss FK,58,0,2,FK Haugesund vs. Moss FK 0:2,2000-05-10,NA
Rune Lange,Tromsø IL,27,0,1,Molde FK vs. Tromsø IL 3:3,2000-05-10,NA
Magne Hoseth,Molde FK,33,1,1,Molde FK vs. Tromsø IL 3:3,2000-05-10,NA
Karl Oskar Fjørtoft,Molde FK,38,2,1,Molde FK vs. Tromsø IL 3:3,2000-05-10,NA
Robin Berntsen,Tromsø IL,41,2,2,Molde FK vs. Tromsø IL 3:3,2000-05-10,NA
André Lindbæk,Molde FK,51,3,2,Molde FK vs. Tromsø IL 3:3,2000-05-10,NA
Tryggvi Guðmundsson,Tromsø IL,54,3,3,Molde FK vs. Tromsø IL 3:3,2000-05-10,NA
Tor Gunnar Johnsen,Rosenborg BK,3,1,0,Rosenborg BK vs. Odd Grenland 2:0,2000-05-10,NA
Jan Derek Sørensen,Rosenborg BK,16,2,0,Rosenborg BK vs. Odd Grenland 2:0,2000-05-10,NA
Richard Ackon,Stabæk IF,12,1,0,Stabæk IF vs. Bryne FK 2:0,2000-05-10,NA
Petter Belsvik,Stabæk IF,31,2,0,Stabæk IF vs. Bryne FK 2:0,2000-05-10,NA
Frode Hansen,Viking FK,5,1,0,Viking FK vs. IK Start 3:0,2000-05-10,NA
Erik Nevland,Viking FK,15,2,0,Viking FK vs. IK Start 3:0,2000-05-10,NA
Hannu Tihinen,Viking FK,85,3,0,Viking FK vs. IK Start 3:0,2000-05-10,NA
Mons Ivar Mjelde,SK Brann,20,1,0,SK Brann vs. Vålerenga IF 3:1,2000-05-10,NA
Pascal Simpson,Vålerenga IF,48,1,1,SK Brann vs. Vålerenga IF 3:1,2000-05-10,NA
Thorstein Helstad,SK Brann,54,2,1,SK Brann vs. Vålerenga IF 3:1,2000-05-10,NA
Thorstein Helstad,SK Brann,72,3,1,SK Brann vs. Vålerenga IF 3:1,2000-05-10,NA
Aasmund Bjørkan,FK Bodø/Glimt,4,1,0,FK Bodø/Glimt vs. Molde FK 2:2,2000-05-13,NA
Magne Hoseth,Molde FK,34,1,1,FK Bodø/Glimt vs. Molde FK 2:2,2000-05-13,NA
Eivind Eriksen,FK Bodø/Glimt,61,2,1,FK Bodø/Glimt vs. Molde FK 2:2,2000-05-13,NA
Karl Oskar Fjørtoft,Molde FK,82,2,2,FK Bodø/Glimt vs. Molde FK 2:2,2000-05-13,NA
Sergei Terehhov,SK Brann,68,0,1,Bryne FK vs. SK Brann 0:3,2000-05-13,NA
Thorstein Helstad,SK Brann,69,0,2,Bryne FK vs. SK Brann 0:3,2000-05-13,NA
Mons Ivar Mjelde,SK Brann,76,0,3,Bryne FK vs. SK Brann 0:3,2000-05-13,NA
Christian Holter,Stabæk IF,40,0,1,Moss FK vs. Stabæk IF 1:1,2000-05-13,NA
Jerry Månsson,Moss FK,57,1,1,Moss FK vs. Stabæk IF 1:1,2000-05-13,NA
Tom Morten Hammerborg,Odd Grenland,9,1,0,Odd Grenland vs. FK Haugesund 4:2,2000-05-13,NA
Tom Morten Hammerborg,Odd Grenland,28,2,0,Odd Grenland vs. FK Haugesund 4:2,2000-05-13,NA
Kristian Bye-Andersen,Odd Grenland,39,3,0,Odd Grenland vs. FK Haugesund 4:2,2000-05-13,NA
Hans Berggren,FK Haugesund,57,3,1,Odd Grenland vs. FK Haugesund 4:2,2000-05-13,NA
Thomas Røed,Odd Grenland,71,4,1,Odd Grenland vs. FK Haugesund 4:2,2000-05-13,NA
Hans Berggren,FK Haugesund,84,4,2,Odd Grenland vs. FK Haugesund 4:2,2000-05-13,NA
Morten Knutsen,Rosenborg BK,15,0,1,IK Start vs. Rosenborg BK 1:3,2000-05-13,NA
John Carew,Rosenborg BK,61,0,2,IK Start vs. Rosenborg BK 1:3,2000-05-13,NA
Raymond Hofstædter,IK Start,77,1,2,IK Start vs. Rosenborg BK 1:3,2000-05-13,NA
Lasse Strand,Rosenborg BK,90,1,3,IK Start vs. Rosenborg BK 1:3,2000-05-13,NA
Hannu Tihinen,Viking FK,7,0,1,Tromsø IL vs. Viking FK 2:5,2000-05-13,NA
Olav Råstad,Tromsø IL,35,1,1,Tromsø IL vs. Viking FK 2:5,2000-05-13,NA
Erik Fuglestad,Viking FK,45,1,2,Tromsø IL vs. Viking FK 2:5,2000-05-13,NA
Frode Hansen,Viking FK,52,1,3,Tromsø IL vs. Viking FK 2:5,2000-05-13,NA
Tryggvi Guðmundsson,Tromsø IL,59,2,3,Tromsø IL vs. Viking FK 2:5,2000-05-13,NA
Ríkharður Daðason,Viking FK,68,2,4,Tromsø IL vs. Viking FK 2:5,2000-05-13,NA
Odd Espevoll,Viking FK,90,2,5,Tromsø IL vs. Viking FK 2:5,2000-05-13,NA
Magnus Powell,Lillestrøm SK,55,0,1,Vålerenga IF vs. Lillestrøm SK 0:1,2000-05-13,NA
Thorstein Helstad,SK Brann,83,1,0,SK Brann vs. Moss FK 2:0,2000-05-16,NA
Azar Karadaş,SK Brann,88,2,0,SK Brann vs. Moss FK 2:0,2000-05-16,NA
Christian Wilhelmsson,Stabæk IF,23,0,1,FK Haugesund vs. Stabæk IF 0:4,2000-05-16,NA
Christian Michelsen,Stabæk IF,73,0,2,FK Haugesund vs. Stabæk IF 0:4,2000-05-16,NA
Thomas Finstad,Stabæk IF,75,0,3,FK Haugesund vs. Stabæk IF 0:4,2000-05-16,NA
Christian Michelsen,Stabæk IF,80,0,4,FK Haugesund vs. Stabæk IF 0:4,2000-05-16,NA
Jørgen Rangnes,Bryne FK,2,0,1,Lillestrøm SK vs. Bryne FK 1:1,2000-05-16,NA
Stian Berget,Lillestrøm SK,82,1,1,Lillestrøm SK vs. Bryne FK 1:1,2000-05-16,NA
Bjørn Viljugrein,Vålerenga IF,35,0,1,Molde FK vs. Vålerenga IF 2:1,2000-05-16,NA
Magne Hoseth,Molde FK,76,1,1,Molde FK vs. Vålerenga IF 2:1,2000-05-16,NA
André Lindbæk,Molde FK,90,2,1,Molde FK vs. Vålerenga IF 2:1,2000-05-16,NA
Tor Gunnar Johnsen,Odd Grenland,70,1,0,Odd Grenland vs. IK Start 3:0,2000-05-16,NA
Frode Johnsen,Odd Grenland,79,2,0,Odd Grenland vs. IK Start 3:0,2000-05-16,NA
Espen Hoff,Odd Grenland,90,3,0,Odd Grenland vs. IK Start 3:0,2000-05-16,NA
Tryggvi Guðmundsson,Tromsø IL,69,0,1,Rosenborg BK vs. Tromsø IL 1:1,2000-05-16,NA
John Carew,Rosenborg BK,73,1,1,Rosenborg BK vs. Tromsø IL 1:1,2000-05-16,NA
Erik Nevland,Viking FK,9,1,0,Viking FK vs. FK Bodø/Glimt 2:0,2000-05-16,NA
Frode Hansen,Viking FK,51,2,0,Viking FK vs. FK Bodø/Glimt 2:0,2000-05-16,NA
André Lindbæk,Molde FK,2,0,1,Bryne FK vs. Molde FK 1:3,2000-05-21,NA
Ragnvald Soma,Bryne FK,23,1,1,Bryne FK vs. Molde FK 1:3,2000-05-21,NA
Magne Hoseth,Molde FK,60,1,2,Bryne FK vs. Molde FK 1:3,2000-05-21,NA
Roger Eskeland,Molde FK,87,1,3,Bryne FK vs. Molde FK 1:3,2000-05-21,NA
Raymond Kvisvik,SK Brann,7,0,1,Stabæk IF vs. SK Brann 7:1,2000-05-21,NA
Mike Kjølø,Stabæk IF,42,1,1,Stabæk IF vs. SK Brann 7:1,2000-05-21,NA
Thomas Finstad,Stabæk IF,53,2,1,Stabæk IF vs. SK Brann 7:1,2000-05-21,NA
Petter Belsvik,Stabæk IF,60,3,1,Stabæk IF vs. SK Brann 7:1,2000-05-21,NA
Thomas Finstad,Stabæk IF,65,4,1,Stabæk IF vs. SK Brann 7:1,2000-05-21,NA
Pétur Marteinsson,Stabæk IF,67,5,1,Stabæk IF vs. SK Brann 7:1,2000-05-21,NA
Pétur Marteinsson,Stabæk IF,78,6,1,Stabæk IF vs. SK Brann 7:1,2000-05-21,NA
André Flem,Stabæk IF,86,7,1,Stabæk IF vs. SK Brann 7:1,2000-05-21,NA
Trond Nordseth,IK Start,31,1,0,IK Start vs. FK Haugesund 1:2,2000-05-21,NA
Asle Andersen,FK Haugesund,75,1,1,IK Start vs. FK Haugesund 1:2,2000-05-21,NA
Hans Berggren,FK Haugesund,80,1,2,IK Start vs. FK Haugesund 1:2,2000-05-21,NA
Tryggvi Guðmundsson,Tromsø IL,74,1,0,Tromsø IL vs. Odd Grenland 2:0,2000-05-21,NA
Jan Frode Nornes,Tromsø IL,89,2,0,Tromsø IL vs. Odd Grenland 2:0,2000-05-21,NA
Morten Berre,Viking FK,25,0,1,Vålerenga IF vs. Viking FK 3:1,2000-05-21,NA
Tom Henning Hovi,Vålerenga IF,44,1,1,Vålerenga IF vs. Viking FK 3:1,2000-05-21,NA
Jon Eirik Ødegaard,Vålerenga IF,48,2,1,Vålerenga IF vs. Viking FK 3:1,2000-05-21,NA
Bjørn Viljugrein,Vålerenga IF,62,3,1,Vålerenga IF vs. Viking FK 3:1,2000-05-21,NA
Bjørn Otto Bragstad,Rosenborg BK,25,0,1,FK Bodø/Glimt vs. Rosenborg BK 0:3,2000-05-22,NA
Christer Basma,Rosenborg BK,76,0,2,FK Bodø/Glimt vs. Rosenborg BK 0:3,2000-05-22,NA
Øyvind Storflor,Rosenborg BK,90,0,3,FK Bodø/Glimt vs. Rosenborg BK 0:3,2000-05-22,NA
Bala Garba,FK Haugesund,1,1,0,FK Haugesund vs. SK Brann 2:4,2000-07-02,NA
Thorstein Helstad,SK Brann,6,1,1,FK Haugesund vs. SK Brann 2:4,2000-07-02,NA
Petter Andreassen,SK Brann,29,1,2,FK Haugesund vs. SK Brann 2:4,2000-07-02,NA
Petter Andreassen,SK Brann,53,1,3,FK Haugesund vs. SK Brann 2:4,2000-07-02,NA
Kent Karlsen,SK Brann,76,1,4,FK Haugesund vs. SK Brann 2:4,2000-07-02,NA
Anders Blomquist,FK Haugesund,82,2,4,FK Haugesund vs. SK Brann 2:4,2000-07-02,NA
Jarkko Wiss,Moss FK,43,0,1,Molde FK vs. Moss FK 0:3,2000-07-02,NA
Dagfinn Enerly,Moss FK,68,0,2,Molde FK vs. Moss FK 0:3,2000-07-02,NA
Jerry Månsson,Moss FK,81,0,3,Molde FK vs. Moss FK 0:3,2000-07-02,NA
Bengt Sæternes,FK Bodø/Glimt,49,0,1,Odd Grenland vs. FK Bodø/Glimt 2:2,2000-07-02,NA
Trond Ludvigsen,FK Bodø/Glimt,56,0,2,Odd Grenland vs. FK Bodø/Glimt 2:2,2000-07-02,NA
Thomas Røed,Odd Grenland,62,1,2,Odd Grenland vs. FK Bodø/Glimt 2:2,2000-07-02,NA
Espen Hoff,Odd Grenland,90,2,2,Odd Grenland vs. FK Bodø/Glimt 2:2,2000-07-02,NA
Bent Skammelsrud,Rosenborg BK,3,1,0,Rosenborg BK vs. Vålerenga IF 2:1,2000-07-02,NA
Kjetil Rekdal,Vålerenga IF,44,1,1,Rosenborg BK vs. Vålerenga IF 2:1,2000-07-02,NA
Frode Johnsen,Rosenborg BK,53,2,1,Rosenborg BK vs. Vålerenga IF 2:1,2000-07-02,NA
Thomas Hafstad,Tromsø IL,43,0,1,IK Start vs. Tromsø IL 1:1,2000-07-02,NA
Terje Leonardsen,IK Start,77,1,1,IK Start vs. Tromsø IL 1:1,2000-07-02,NA
Erik Nevland,Viking FK,3,1,0,Viking FK vs. Bryne FK 3:0,2000-07-02,NA
Erik Nevland,Viking FK,69,2,0,Viking FK vs. Bryne FK 3:0,2000-07-02,NA
Jørgen Tengesdal,Viking FK,90,3,0,Viking FK vs. Bryne FK 3:0,2000-07-02,NA
Aasmund Bjørkan,FK Bodø/Glimt,8,1,0,FK Bodø/Glimt vs. IK Start 3:4,2000-07-05,NA
Andreas Ottosson,IK Start,45,1,1,FK Bodø/Glimt vs. IK Start 3:4,2000-07-05,NA
Ousmane Nyan,IK Start,60,1,2,FK Bodø/Glimt vs. IK Start 3:4,2000-07-05,NA
Tommy Bergersen,FK Bodø/Glimt,63,2,2,FK Bodø/Glimt vs. IK Start 3:4,2000-07-05,NA
Ousmane Nyan,IK Start,70,2,3,FK Bodø/Glimt vs. IK Start 3:4,2000-07-05,NA
Tommy Bergersen,FK Bodø/Glimt,75,3,3,FK Bodø/Glimt vs. IK Start 3:4,2000-07-05,NA
Andreas Ottosson,IK Start,78,3,4,FK Bodø/Glimt vs. IK Start 3:4,2000-07-05,NA
Magnus Kihlberg,Lillestrøm SK,58,0,1,SK Brann vs. Lillestrøm SK 0:2,2000-07-05,NA
Magnus Powell,Lillestrøm SK,83,0,2,SK Brann vs. Lillestrøm SK 0:2,2000-07-05,NA
Trond Bjørnsen,Bryne FK,1,1,0,Bryne FK vs. Rosenborg BK 3:3,2000-07-05,NA
Bent Skammelsrud,Rosenborg BK,8,1,1,Bryne FK vs. Rosenborg BK 3:3,2000-07-05,NA
Eivind Karlsbakk,Bryne FK,44,2,1,Bryne FK vs. Rosenborg BK 3:3,2000-07-05,NA
Eivind Karlsbakk,Bryne FK,46,3,1,Bryne FK vs. Rosenborg BK 3:3,2000-07-05,NA
Fredrik Winsnes,Rosenborg BK,49,3,2,Bryne FK vs. Rosenborg BK 3:3,2000-07-05,NA
