scoring_player,scoring_team,time,GH,GA,game,date,season
Predrag Đorđević,Olympiakos Piraeus,38,1,0,Olympiakos Piraeus vs. Ethnikos Asteras 6:0,2000-09-16,2000-2001
Christos Patsatzoglou,Olympiakos Piraeus,45,2,0,Olympiakos Piraeus vs. Ethnikos Asteras 6:0,2000-09-16,2000-2001
Pär Zetterberg,Olympiakos Piraeus,48,3,0,Olympiakos Piraeus vs. Ethnikos Asteras 6:0,2000-09-16,2000-2001
Giovanni,Olympiakos Piraeus,58,4,0,Olympiakos Piraeus vs. Ethnikos Asteras 6:0,2000-09-16,2000-2001
Ilias Triantafyllou,Olympiakos Piraeus,67,5,0,Olympiakos Piraeus vs. Ethnikos Asteras 6:0,2000-09-16,2000-2001
Andreas Niniadis,Olympiakos Piraeus,84,6,0,Olympiakos Piraeus vs. Ethnikos Asteras 6:0,2000-09-16,2000-2001
Nikos Liberopoulos,Panathinaikos,31,1,0,Panathinaikos vs. PAS Giannina 2:1,2000-09-16,2000-2001
Arian Xhumba,Panathinaikos,66,2,0,Panathinaikos vs. PAS Giannina 2:1,2000-09-16,2000-2001
Marcelo Lipatín,PAS Giannina,72,2,1,Panathinaikos vs. PAS Giannina 2:1,2000-09-16,2000-2001
Anastassios Ferekidis,Paniliakos Pyrgos,29,1,0,Paniliakos Pyrgos vs. Panionios GSS 1:1,2000-09-17,2000-2001
Saša Jovanović,Panionios GSS,45,1,1,Paniliakos Pyrgos vs. Panionios GSS 1:1,2000-09-17,2000-2001
Darío Muchotrigo,Ionikos Nikea,45,1,0,Ionikos Nikea vs. Athinaikos 1:0,2000-09-17,2000-2001
Kostas Katsouranis,Panachaiki GE,23,1,0,Panachaiki GE vs. Skoda Xanthi 1:1,2000-09-17,2000-2001
Paris Zouboulis,Skoda Xanthi,56,1,1,Panachaiki GE vs. Skoda Xanthi 1:1,2000-09-17,2000-2001
Demis Nikolaidis,AEK Athen,43,1,0,AEK Athen vs. Iraklis Saloniki 2:0,2000-09-18,2000-2001
Demis Nikolaidis,AEK Athen,80,2,0,AEK Athen vs. Iraklis Saloniki 2:0,2000-09-18,2000-2001
Mauro Silva,OFI Heraklion,5,1,0,OFI Heraklion vs. Aris Saloniki 2:3,2000-09-18,2000-2001
Rónald Gómez,OFI Heraklion,15,2,0,OFI Heraklion vs. Aris Saloniki 2:3,2000-09-18,2000-2001
Marios Christodoulou,Aris Saloniki,39,2,1,OFI Heraklion vs. Aris Saloniki 2:3,2000-09-18,2000-2001
Marios Christodoulou,Aris Saloniki,63,2,2,OFI Heraklion vs. Aris Saloniki 2:3,2000-09-18,2000-2001
Nikolaos Kyzeridis,Aris Saloniki,77,2,3,OFI Heraklion vs. Aris Saloniki 2:3,2000-09-18,2000-2001
Angelos Basinas,Panathinaikos,28,0,1,Panionios GSS vs. Panathinaikos 0:2,2000-09-23,2000-2001
Nikos Liberopoulos,Panathinaikos,51,0,2,Panionios GSS vs. Panathinaikos 0:2,2000-09-23,2000-2001
Thomas Kyparissis,Aris Saloniki,14,1,0,Aris Saloniki vs. Paniliakos Pyrgos 1:0,2000-09-24,2000-2001
Emmanuel Ruiz,AEK Athen,21,0,1,Athinaikos vs. AEK Athen 0:3,2000-09-24,2000-2001
Emmanuel Ruiz,AEK Athen,36,0,2,Athinaikos vs. AEK Athen 0:3,2000-09-24,2000-2001
Milen Petkov,AEK Athen,80,0,3,Athinaikos vs. AEK Athen 0:3,2000-09-24,2000-2001
Darko Tešović,Ethnikos Asteras,40,1,0,Ethnikos Asteras vs. Ionikos Nikea 1:0,2000-09-24,2000-2001
Konstantinos Tsalikis,PAS Giannina,5,1,0,PAS Giannina vs. PAOK Saloniki 1:3,2000-09-24,2000-2001
Kofi Amponsah,PAOK Saloniki,24,1,1,PAS Giannina vs. PAOK Saloniki 1:3,2000-09-24,2000-2001
Yiannis Okkas,PAOK Saloniki,38,1,2,PAS Giannina vs. PAOK Saloniki 1:3,2000-09-24,2000-2001
Omari Tetradze,PAOK Saloniki,86,1,3,PAS Giannina vs. PAOK Saloniki 1:3,2000-09-24,2000-2001
James Debbah,Iraklis Saloniki,61,1,0,Iraklis Saloniki vs. Panachaiki GE 2:0,2000-09-24,2000-2001
Ebenezer Hagan,Iraklis Saloniki,62,2,0,Iraklis Saloniki vs. Panachaiki GE 2:0,2000-09-24,2000-2001
Predrag Đorđević,Olympiakos Piraeus,45,0,1,OFI Heraklion vs. Olympiakos Piraeus 1:2,2000-09-24,2000-2001
Alonso Solís,OFI Heraklion,66,1,1,OFI Heraklion vs. Olympiakos Piraeus 1:2,2000-09-24,2000-2001
Stylianos Giannakopoulos,Olympiakos Piraeus,90,1,2,OFI Heraklion vs. Olympiakos Piraeus 1:2,2000-09-24,2000-2001
Savvas Poursaitidis,Skoda Xanthi,19,1,0,Skoda Xanthi vs. PS Kalamata 2:1,2000-09-25,2000-2001
Vladimír Janočko,Skoda Xanthi,26,2,0,Skoda Xanthi vs. PS Kalamata 2:1,2000-09-25,2000-2001
Hilton Gerônimo,PS Kalamata,59,2,1,Skoda Xanthi vs. PS Kalamata 2:1,2000-09-25,2000-2001
Vladimír Janočko,Skoda Xanthi,16,0,1,PAS Giannina vs. Skoda Xanthi 1:1,2000-09-30,2000-2001
Elder,PAS Giannina,52,1,1,PAS Giannina vs. Skoda Xanthi 1:1,2000-09-30,2000-2001
Mihalis Kapsis,AEK Athen,37,1,0,AEK Athen vs. Ethnikos Asteras 2:2,2000-10-01,2000-2001
Demis Nikolaidis,AEK Athen,44,2,0,AEK Athen vs. Ethnikos Asteras 2:2,2000-10-01,2000-2001
Alexandros Alexoudis,Ethnikos Asteras,54,2,1,AEK Athen vs. Ethnikos Asteras 2:2,2000-10-01,2000-2001
Giannis Thomaidis,Ethnikos Asteras,87,2,2,AEK Athen vs. Ethnikos Asteras 2:2,2000-10-01,2000-2001
Mohamad Nasser Al Afash,Ionikos Nikea,34,0,1,Olympiakos Piraeus vs. Ionikos Nikea 3:3,2000-10-01,2000-2001
Lampros Choutos,Olympiakos Piraeus,61,1,1,Olympiakos Piraeus vs. Ionikos Nikea 3:3,2000-10-01,2000-2001
Alexios Alexandris,Olympiakos Piraeus,69,2,1,Olympiakos Piraeus vs. Ionikos Nikea 3:3,2000-10-01,2000-2001
Giannis Xanthopoulos,Ionikos Nikea,72,2,2,Olympiakos Piraeus vs. Ionikos Nikea 3:3,2000-10-01,2000-2001
Lampros Choutos,Olympiakos Piraeus,80,3,2,Olympiakos Piraeus vs. Ionikos Nikea 3:3,2000-10-01,2000-2001
Giannis Xanthopoulos,Ionikos Nikea,90,3,3,Olympiakos Piraeus vs. Ionikos Nikea 3:3,2000-10-01,2000-2001
Ilias Solakis,Panachaiki GE,24,1,0,Panachaiki GE vs. Athinaikos 3:1,2000-10-01,2000-2001
Ilias Solakis,Panachaiki GE,34,2,0,Panachaiki GE vs. Athinaikos 3:1,2000-10-01,2000-2001
Georgos Papandreou,Athinaikos,76,2,1,Panachaiki GE vs. Athinaikos 3:1,2000-10-01,2000-2001
Ilias Solakis,Panachaiki GE,80,3,1,Panachaiki GE vs. Athinaikos 3:1,2000-10-01,2000-2001
Ismaël Ba,Aris Saloniki,19,0,1,Panathinaikos vs. Aris Saloniki 2:2,2000-10-01,2000-2001
Giorgios Karagounis,Panathinaikos,52,1,1,Panathinaikos vs. Aris Saloniki 2:2,2000-10-01,2000-2001
Marios Agathocleous,Aris Saloniki,73,1,2,Panathinaikos vs. Aris Saloniki 2:2,2000-10-01,2000-2001
Goran Vlaović,Panathinaikos,82,2,2,Panathinaikos vs. Aris Saloniki 2:2,2000-10-01,2000-2001
Omari Tetradze,PAOK Saloniki,19,1,0,PAOK Saloniki vs. Panionios GSS 1:1,2000-10-02,2000-2001
Stelios Chasiotis,Panionios GSS,67,1,1,PAOK Saloniki vs. Panionios GSS 1:1,2000-10-02,2000-2001
Andreas Niniadis,Olympiakos Piraeus,42,0,1,Paniliakos Pyrgos vs. Olympiakos Piraeus 0:4,2000-10-29,2000-2001
Gabriel Álvez,Olympiakos Piraeus,68,0,2,Paniliakos Pyrgos vs. Olympiakos Piraeus 0:4,2000-10-29,2000-2001
Georgios Koltzos,Olympiakos Piraeus,76,0,3,Paniliakos Pyrgos vs. Olympiakos Piraeus 0:4,2000-10-29,2000-2001
Andreas Niniadis,Olympiakos Piraeus,90,0,4,Paniliakos Pyrgos vs. Olympiakos Piraeus 0:4,2000-10-29,2000-2001
Thomas Troupkos,PS Kalamata,17,0,1,Athinaikos vs. PS Kalamata 3:2,2000-10-29,2000-2001
Tasos Tasiopoulos,Athinaikos,60,1,1,Athinaikos vs. PS Kalamata 3:2,2000-10-29,2000-2001
Dimitris Zavadias,Athinaikos,79,2,1,Athinaikos vs. PS Kalamata 3:2,2000-10-29,2000-2001
Georgos Papandreou,Athinaikos,86,3,1,Athinaikos vs. PS Kalamata 3:2,2000-10-29,2000-2001
Thomas Troupkos,PS Kalamata,90,3,2,Athinaikos vs. PS Kalamata 3:2,2000-10-29,2000-2001
Vassilios Tsiartas,AEK Athen,82,0,1,Ionikos Nikea vs. AEK Athen 0:2,2000-10-29,2000-2001
Vassilios Tsiartas,AEK Athen,90,0,2,Ionikos Nikea vs. AEK Athen 0:2,2000-10-29,2000-2001
Konstantinos Kormaris,PAS Giannina,23,0,1,Iraklis Saloniki vs. PAS Giannina 2:1,2000-10-29,2000-2001
James Debbah,Iraklis Saloniki,74,1,1,Iraklis Saloniki vs. PAS Giannina 2:1,2000-10-29,2000-2001
James Debbah,Iraklis Saloniki,90,2,1,Iraklis Saloniki vs. PAS Giannina 2:1,2000-10-29,2000-2001
Darko Tešović,Ethnikos Asteras,2,1,0,Ethnikos Asteras vs. Panachaiki GE 3:1,2000-10-30,2000-2001
Nenad Vukčević,Panachaiki GE,39,1,1,Ethnikos Asteras vs. Panachaiki GE 3:1,2000-10-30,2000-2001
Darko Tešović,Ethnikos Asteras,84,2,1,Ethnikos Asteras vs. Panachaiki GE 3:1,2000-10-30,2000-2001
Georgios Kontopoulos,Ethnikos Asteras,90,3,1,Ethnikos Asteras vs. Panachaiki GE 3:1,2000-10-30,2000-2001
Thomas Kyparissis,Aris Saloniki,39,1,0,Aris Saloniki vs. PAOK Saloniki 4:0,2000-11-01,2000-2001
Georgios Koutsis,Aris Saloniki,45,2,0,Aris Saloniki vs. PAOK Saloniki 4:0,2000-11-01,2000-2001
Georgios Koltsidas,Aris Saloniki,49,3,0,Aris Saloniki vs. PAOK Saloniki 4:0,2000-11-01,2000-2001
Angelos Charisteas,Aris Saloniki,71,4,0,Aris Saloniki vs. PAOK Saloniki 4:0,2000-11-01,2000-2001
Arian Xhumba,PAS Giannina,49,1,0,PAS Giannina vs. Athinaikos 3:1,2000-11-05,2000-2001
Fangio Buyse,Athinaikos,61,1,1,PAS Giannina vs. Athinaikos 3:1,2000-11-05,2000-2001
Lazaros Semos,PAS Giannina,74,2,1,PAS Giannina vs. Athinaikos 3:1,2000-11-05,2000-2001
Elder,PAS Giannina,90,3,1,PAS Giannina vs. Athinaikos 3:1,2000-11-05,2000-2001
Darko Tešović,Ethnikos Asteras,37,0,1,PS Kalamata vs. Ethnikos Asteras 2:2,2000-11-05,2000-2001
Georgios Kontopoulos,Ethnikos Asteras,43,0,2,PS Kalamata vs. Ethnikos Asteras 2:2,2000-11-05,2000-2001
Alexandre,PS Kalamata,59,1,2,PS Kalamata vs. Ethnikos Asteras 2:2,2000-11-05,2000-2001
Konstantinos Frantzeskos,PS Kalamata,90,2,2,PS Kalamata vs. Ethnikos Asteras 2:2,2000-11-05,2000-2001
Demis Nikolaidis,AEK Athen,10,0,1,Olympiakos Piraeus vs. AEK Athen 4:1,2000-11-05,2000-2001
Giovanni,Olympiakos Piraeus,19,1,1,Olympiakos Piraeus vs. AEK Athen 4:1,2000-11-05,2000-2001
Andreas Niniadis,Olympiakos Piraeus,52,2,1,Olympiakos Piraeus vs. AEK Athen 4:1,2000-11-05,2000-2001
Gabriel Álvez,Olympiakos Piraeus,63,3,1,Olympiakos Piraeus vs. AEK Athen 4:1,2000-11-05,2000-2001
Predrag Đorđević,Olympiakos Piraeus,77,4,1,Olympiakos Piraeus vs. AEK Athen 4:1,2000-11-05,2000-2001
Krzysztof Warzycha,Panathinaikos,66,1,0,Panathinaikos vs. Paniliakos Pyrgos 2:0,2000-11-05,2000-2001
Krzysztof Warzycha,Panathinaikos,76,2,0,Panathinaikos vs. Paniliakos Pyrgos 2:0,2000-11-05,2000-2001
Michalis Konstantinou,Iraklis Saloniki,1,0,1,Panionios GSS vs. Iraklis Saloniki 1:1,2000-11-05,2000-2001
Dragan Vulević,Panionios GSS,74,1,1,Panionios GSS vs. Iraklis Saloniki 1:1,2000-11-05,2000-2001
Nikos Frousos,PAOK Saloniki,31,1,0,PAOK Saloniki vs. OFI Heraklion 4:1,2000-11-05,2000-2001
Yiannis Okkas,PAOK Saloniki,39,2,0,PAOK Saloniki vs. OFI Heraklion 4:1,2000-11-05,2000-2001
Mauro Silva,OFI Heraklion,71,2,1,PAOK Saloniki vs. OFI Heraklion 4:1,2000-11-05,2000-2001
Dimitris Nalitzis,PAOK Saloniki,88,3,1,PAOK Saloniki vs. OFI Heraklion 4:1,2000-11-05,2000-2001
Panagiotis Engomitis,PAOK Saloniki,90,4,1,PAOK Saloniki vs. OFI Heraklion 4:1,2000-11-05,2000-2001
Savvas Poursaitidis,Skoda Xanthi,40,1,0,Skoda Xanthi vs. Aris Saloniki 1:0,2000-11-05,2000-2001
Craig Brewster,Ionikos Nikea,45,0,1,Panachaiki GE vs. Ionikos Nikea 2:3,2000-11-06,2000-2001
Paulinho Kobayashi,Ionikos Nikea,58,0,2,Panachaiki GE vs. Ionikos Nikea 2:3,2000-11-06,2000-2001
Ilias Solakis,Panachaiki GE,64,1,2,Panachaiki GE vs. Ionikos Nikea 2:3,2000-11-06,2000-2001
Angelos Vilanakis,Ionikos Nikea,69,1,3,Panachaiki GE vs. Ionikos Nikea 2:3,2000-11-06,2000-2001
Nenad Vukčević,Panachaiki GE,76,2,3,Panachaiki GE vs. Ionikos Nikea 2:3,2000-11-06,2000-2001
Pedrag Mitić,Athinaikos,54,1,0,Athinaikos vs. Panionios GSS 2:0,2000-11-11,2000-2001
Georgos Papandreou,Athinaikos,87,2,0,Athinaikos vs. Panionios GSS 2:0,2000-11-11,2000-2001
Vassilios Tsiartas,AEK Athen,40,1,0,AEK Athen vs. Panachaiki GE 2:1,2000-11-12,2000-2001
Emmanuel Ruiz,AEK Athen,42,2,0,AEK Athen vs. Panachaiki GE 2:1,2000-11-12,2000-2001
Fotis Papadopoulos,Panachaiki GE,86,2,1,AEK Athen vs. Panachaiki GE 2:1,2000-11-12,2000-2001
Martin Mandra,Paniliakos Pyrgos,28,1,0,Paniliakos Pyrgos vs. PAOK Saloniki 1:1,2000-11-12,2000-2001
Stylianos Venetidis,PAOK Saloniki,72,1,1,Paniliakos Pyrgos vs. PAOK Saloniki 1:1,2000-11-12,2000-2001
Michalis Konstantinou,Iraklis Saloniki,9,0,1,Aris Saloniki vs. Iraklis Saloniki 0:2,2000-11-12,2000-2001
Michalis Konstantinou,Iraklis Saloniki,53,0,2,Aris Saloniki vs. Iraklis Saloniki 0:2,2000-11-12,2000-2001
Georgios Kontopoulos,Ethnikos Asteras,21,1,0,Ethnikos Asteras vs. PAS Giannina 2:1,2000-11-12,2000-2001
Arjan Bellaj,PAS Giannina,45,1,1,Ethnikos Asteras vs. PAS Giannina 2:1,2000-11-12,2000-2001
Darko Tešović,Ethnikos Asteras,76,2,1,Ethnikos Asteras vs. PAS Giannina 2:1,2000-11-12,2000-2001
Paulinho Kobayashi,Ionikos Nikea,9,1,0,Ionikos Nikea vs. PS Kalamata 4:1,2000-11-12,2000-2001
Paulinho Kobayashi,Ionikos Nikea,35,2,0,Ionikos Nikea vs. PS Kalamata 4:1,2000-11-12,2000-2001
Craig Brewster,Ionikos Nikea,59,3,0,Ionikos Nikea vs. PS Kalamata 4:1,2000-11-12,2000-2001
Derek Boateng,PS Kalamata,81,3,1,Ionikos Nikea vs. PS Kalamata 4:1,2000-11-12,2000-2001
Craig Brewster,Ionikos Nikea,87,4,1,Ionikos Nikea vs. PS Kalamata 4:1,2000-11-12,2000-2001
Vladimír Janočko,Skoda Xanthi,72,0,1,OFI Heraklion vs. Skoda Xanthi 0:1,2000-11-13,2000-2001
Dimitris Nalitzis,PAOK Saloniki,11,1,0,PAOK Saloniki vs. Panathinaikos 2:2,2000-11-18,2000-2001
Loukas Karadimos,PAOK Saloniki,25,2,0,PAOK Saloniki vs. Panathinaikos 2:2,2000-11-18,2000-2001
Goran Vlaović,Panathinaikos,57,2,1,PAOK Saloniki vs. Panathinaikos 2:2,2000-11-18,2000-2001
Igor Sypniewski,Panathinaikos,78,2,2,PAOK Saloniki vs. Panathinaikos 2:2,2000-11-18,2000-2001
Thomas Kyparissis,Aris Saloniki,49,1,0,Aris Saloniki vs. Athinaikos 2:0,2000-11-19,2000-2001
Georgios Koltsidas,Aris Saloniki,90,2,0,Aris Saloniki vs. Athinaikos 2:0,2000-11-19,2000-2001
Ieroklis Stoltidis,Iraklis Saloniki,59,1,0,Iraklis Saloniki vs. OFI Heraklion 3:0,2000-11-19,2000-2001
Ebenezer Hagan,Iraklis Saloniki,75,2,0,Iraklis Saloniki vs. OFI Heraklion 3:0,2000-11-19,2000-2001
James Debbah,Iraklis Saloniki,87,3,0,Iraklis Saloniki vs. OFI Heraklion 3:0,2000-11-19,2000-2001
Alexandre,PS Kalamata,14,1,0,PS Kalamata vs. AEK Athen 3:1,2000-11-19,2000-2001
Derek Boateng,PS Kalamata,59,2,0,PS Kalamata vs. AEK Athen 3:1,2000-11-19,2000-2001
Konstantinos Frantzeskos,PS Kalamata,70,3,0,PS Kalamata vs. AEK Athen 3:1,2000-11-19,2000-2001
Akis Zikos,AEK Athen,83,3,1,PS Kalamata vs. AEK Athen 3:1,2000-11-19,2000-2001
Luciano,Olympiakos Piraeus,3,1,0,Olympiakos Piraeus vs. Panachaiki GE 3:0,2000-11-19,2000-2001
Pär Zetterberg,Olympiakos Piraeus,38,2,0,Olympiakos Piraeus vs. Panachaiki GE 3:0,2000-11-19,2000-2001
Alexios Alexandris,Olympiakos Piraeus,61,3,0,Olympiakos Piraeus vs. Panachaiki GE 3:0,2000-11-19,2000-2001
Vladimír Janočko,Skoda Xanthi,45,1,0,Skoda Xanthi vs. Paniliakos Pyrgos 2:0,2000-11-19,2000-2001
Stylianos Sfakianakis,Skoda Xanthi,52,2,0,Skoda Xanthi vs. Paniliakos Pyrgos 2:0,2000-11-19,2000-2001
Guy Feutchine,PAS Giannina,12,1,0,PAS Giannina vs. Ionikos Nikea 1:1,2000-11-20,2000-2001
Luis Curbelo,Ionikos Nikea,58,1,1,PAS Giannina vs. Ionikos Nikea 1:1,2000-11-20,2000-2001
Antoine Préget,Panionios GSS,9,1,0,Panionios GSS vs. Ethnikos Asteras 4:3,2000-11-20,2000-2001
Saša Jovanović,Panionios GSS,27,2,0,Panionios GSS vs. Ethnikos Asteras 4:3,2000-11-20,2000-2001
Saša Jovanović,Panionios GSS,43,3,0,Panionios GSS vs. Ethnikos Asteras 4:3,2000-11-20,2000-2001
Houssine Benali,Ethnikos Asteras,65,3,1,Panionios GSS vs. Ethnikos Asteras 4:3,2000-11-20,2000-2001
Zizi Roberts,Panionios GSS,74,4,1,Panionios GSS vs. Ethnikos Asteras 4:3,2000-11-20,2000-2001
Giannis Thomaidis,Ethnikos Asteras,81,4,2,Panionios GSS vs. Ethnikos Asteras 4:3,2000-11-20,2000-2001
Georgios Kontopoulos,Ethnikos Asteras,90,4,3,Panionios GSS vs. Ethnikos Asteras 4:3,2000-11-20,2000-2001
Nikos Liberopoulos,Panathinaikos,2,1,0,Panathinaikos vs. Skoda Xanthi 3:0,2000-11-25,2000-2001
Nikos Liberopoulos,Panathinaikos,59,2,0,Panathinaikos vs. Skoda Xanthi 3:0,2000-11-25,2000-2001
Nikos Liberopoulos,Panathinaikos,76,3,0,Panathinaikos vs. Skoda Xanthi 3:0,2000-11-25,2000-2001
Michalis Konstantinou,Iraklis Saloniki,12,0,1,Paniliakos Pyrgos vs. Iraklis Saloniki 1:2,2000-11-26,2000-2001
Kostas Nebegleras,Paniliakos Pyrgos,18,1,1,Paniliakos Pyrgos vs. Iraklis Saloniki 1:2,2000-11-26,2000-2001
Jovan Gojković,Iraklis Saloniki,83,1,2,Paniliakos Pyrgos vs. Iraklis Saloniki 1:2,2000-11-26,2000-2001
Houssine Benali,Ethnikos Asteras,73,1,0,Ethnikos Asteras vs. Aris Saloniki 1:0,2000-11-26,2000-2001
Craig Brewster,Ionikos Nikea,15,1,0,Ionikos Nikea vs. Panionios GSS 2:0,2000-11-26,2000-2001
Michalis Vlachos,Ionikos Nikea,18,2,0,Ionikos Nikea vs. Panionios GSS 2:0,2000-11-26,2000-2001
Wilson Muñoz,OFI Heraklion,2,1,0,OFI Heraklion vs. Athinaikos 5:3,2000-11-26,2000-2001
Dimitris Zavadias,Athinaikos,3,1,1,OFI Heraklion vs. Athinaikos 5:3,2000-11-26,2000-2001
Nikos Iordanidis,OFI Heraklion,38,2,1,OFI Heraklion vs. Athinaikos 5:3,2000-11-26,2000-2001
Nikos Iordanidis,Athinaikos,48,2,2,OFI Heraklion vs. Athinaikos 5:3,2000-11-26,2000-2001
Nikos Iordanidis,OFI Heraklion,50,3,2,OFI Heraklion vs. Athinaikos 5:3,2000-11-26,2000-2001
Mauro Silva,OFI Heraklion,52,4,2,OFI Heraklion vs. Athinaikos 5:3,2000-11-26,2000-2001
Pedrag Mitić,Athinaikos,58,4,3,OFI Heraklion vs. Athinaikos 5:3,2000-11-26,2000-2001
Angelos Digozis,OFI Heraklion,80,5,3,OFI Heraklion vs. Athinaikos 5:3,2000-11-26,2000-2001
Ilias Solakis,Panachaiki GE,17,1,0,Panachaiki GE vs. PS Kalamata 3:2,2000-11-26,2000-2001
Nenad Vukčević,Panachaiki GE,22,2,0,Panachaiki GE vs. PS Kalamata 3:2,2000-11-26,2000-2001
Nenad Vukčević,Panachaiki GE,26,3,0,Panachaiki GE vs. PS Kalamata 3:2,2000-11-26,2000-2001
Konstantinos Frantzeskos,PS Kalamata,56,3,1,Panachaiki GE vs. PS Kalamata 3:2,2000-11-26,2000-2001
Ilias Anastasakos,PS Kalamata,73,3,2,Panachaiki GE vs. PS Kalamata 3:2,2000-11-26,2000-2001
Stratos Garozis,PAS Giannina,5,0,1,AEK Athen vs. PAS Giannina 4:2,2000-11-27,2000-2001
Traianos Dellas,AEK Athen,27,1,1,AEK Athen vs. PAS Giannina 4:2,2000-11-27,2000-2001
Demis Nikolaidis,AEK Athen,29,2,1,AEK Athen vs. PAS Giannina 4:2,2000-11-27,2000-2001
Konstantinos Kormaris,PAS Giannina,66,2,2,AEK Athen vs. PAS Giannina 4:2,2000-11-27,2000-2001
Sotirios Konstantinidis,AEK Athen,73,3,2,AEK Athen vs. PAS Giannina 4:2,2000-11-27,2000-2001
Sotirios Konstantinidis,AEK Athen,83,4,2,AEK Athen vs. PAS Giannina 4:2,2000-11-27,2000-2001
Grigoris Georgatos,Olympiakos Piraeus,32,0,1,PAOK Saloniki vs. Olympiakos Piraeus 2:4,2000-11-27,2000-2001
Dimitris Nalitzis,PAOK Saloniki,56,1,1,PAOK Saloniki vs. Olympiakos Piraeus 2:4,2000-11-27,2000-2001
Alexios Alexandris,Olympiakos Piraeus,66,1,2,PAOK Saloniki vs. Olympiakos Piraeus 2:4,2000-11-27,2000-2001
Nikos Frousos,PAOK Saloniki,68,2,2,PAOK Saloniki vs. Olympiakos Piraeus 2:4,2000-11-27,2000-2001
Predrag Đorđević,Olympiakos Piraeus,75,2,3,PAOK Saloniki vs. Olympiakos Piraeus 2:4,2000-11-27,2000-2001
Predrag Đorđević,Olympiakos Piraeus,90,2,4,PAOK Saloniki vs. Olympiakos Piraeus 2:4,2000-11-27,2000-2001
Takis Gonias,Panionios GSS,27,1,0,Panionios GSS vs. AEK Athen 2:0,2000-12-02,2000-2001
Antoine Préget,Panionios GSS,41,2,0,Panionios GSS vs. AEK Athen 2:0,2000-12-02,2000-2001
Georgios Podaras,Ethnikos Asteras,13,1,0,Ethnikos Asteras vs. OFI Heraklion 1:0,2000-12-03,2000-2001
Guy Feutchine,PAS Giannina,35,1,0,PAS Giannina vs. Panachaiki GE 1:1,2000-12-03,2000-2001
Mauricio Copertino,Panachaiki GE,75,1,1,PAS Giannina vs. Panachaiki GE 1:1,2000-12-03,2000-2001
Krzysztof Warzycha,Panathinaikos,78,0,1,Iraklis Saloniki vs. Panathinaikos 0:1,2000-12-03,2000-2001
Giovanni,Olympiakos Piraeus,5,1,0,Olympiakos Piraeus vs. PS Kalamata 5:2,2000-12-03,2000-2001
Giovanni,Olympiakos Piraeus,21,2,0,Olympiakos Piraeus vs. PS Kalamata 5:2,2000-12-03,2000-2001
Thomas Troupkos,PS Kalamata,63,2,1,Olympiakos Piraeus vs. PS Kalamata 5:2,2000-12-03,2000-2001
Andreas Niniadis,Olympiakos Piraeus,72,3,1,Olympiakos Piraeus vs. PS Kalamata 5:2,2000-12-03,2000-2001
Alexios Alexandris,Olympiakos Piraeus,85,4,1,Olympiakos Piraeus vs. PS Kalamata 5:2,2000-12-03,2000-2001
Giovanni,Olympiakos Piraeus,87,5,1,Olympiakos Piraeus vs. PS Kalamata 5:2,2000-12-03,2000-2001
Alexandre,PS Kalamata,90,5,2,Olympiakos Piraeus vs. PS Kalamata 5:2,2000-12-03,2000-2001
Yiannis Okkas,PAOK Saloniki,68,0,1,Skoda Xanthi vs. PAOK Saloniki 0:2,2000-12-03,2000-2001
Nikos Frousos,PAOK Saloniki,81,0,2,Skoda Xanthi vs. PAOK Saloniki 0:2,2000-12-03,2000-2001
Daniel Edusei,Athinaikos,31,1,0,Athinaikos vs. Paniliakos Pyrgos 1:1,2000-12-04,2000-2001
Xenofontas Moskogiannis,Paniliakos Pyrgos,90,1,1,Athinaikos vs. Paniliakos Pyrgos 1:1,2000-12-04,2000-2001
Martin Mandra,Paniliakos Pyrgos,90,1,0,Paniliakos Pyrgos vs. Ethnikos Asteras 1:0,2000-12-09,2000-2001
Paulinho Kobayashi,Ionikos Nikea,56,1,0,Ionikos Nikea vs. OFI Heraklion 1:0,2000-12-09,2000-2001
Nenad Vukčević,Panachaiki GE,66,1,0,Panachaiki GE vs. Panionios GSS 1:1,2000-12-09,2000-2001
Ilias Ioannou,Panionios GSS,87,1,1,Panachaiki GE vs. Panionios GSS 1:1,2000-12-09,2000-2001
Nikolaos Kyzeridis,Aris Saloniki,19,0,1,AEK Athen vs. Aris Saloniki 3:1,2000-12-10,2000-2001
Vassilios Tsiartas,AEK Athen,30,1,1,AEK Athen vs. Aris Saloniki 3:1,2000-12-10,2000-2001
Demis Nikolaidis,AEK Athen,40,2,1,AEK Athen vs. Aris Saloniki 3:1,2000-12-10,2000-2001
Demis Nikolaidis,AEK Athen,70,3,1,AEK Athen vs. Aris Saloniki 3:1,2000-12-10,2000-2001
Arjan Bellaj,PAS Giannina,12,0,1,PS Kalamata vs. PAS Giannina 3:4,2000-12-10,2000-2001
Georgios Seitaridis,PAS Giannina,45,0,2,PS Kalamata vs. PAS Giannina 3:4,2000-12-10,2000-2001
Alexandre,PS Kalamata,54,1,2,PS Kalamata vs. PAS Giannina 3:4,2000-12-10,2000-2001
Ilias Anastasakos,PS Kalamata,65,2,2,PS Kalamata vs. PAS Giannina 3:4,2000-12-10,2000-2001
Stratos Garozis,PAS Giannina,73,2,3,PS Kalamata vs. PAS Giannina 3:4,2000-12-10,2000-2001
