scoring_player,scoring_team,time,GH,GA,game,date,season
Pavel Němčický,Slavia Praha,2,0,1,1. FC Synot Stare Mesto vs. Slavia Praha 1:1,2000-07-29,2000-2001
Lubomír Blaha,1. FC Synot Stare Mesto,6,1,1,1. FC Synot Stare Mesto vs. Slavia Praha 1:1,2000-07-29,2000-2001
Michal Šlachta,Baník Ostrava,8,1,0,Baník Ostrava vs. FC Stavo Artikel Brno 2:1,2000-07-30,2000-2001
Patrik Siegl,FC Stavo Artikel Brno,29,1,1,Baník Ostrava vs. FC Stavo Artikel Brno 2:1,2000-07-30,2000-2001
Petr Samec,Baník Ostrava,66,2,1,Baník Ostrava vs. FC Stavo Artikel Brno 2:1,2000-07-30,2000-2001
Kamil Matuszny,CU Bohemians Praha,48,1,0,CU Bohemians Praha vs. FK Jablonec 97 1:1,2000-07-30,2000-2001
Milan Barteska,FK Jablonec 97,68,1,1,CU Bohemians Praha vs. FK Jablonec 97 1:1,2000-07-30,2000-2001
Martin Pazdera,Chmel Blsany,2,0,1,FK Drnovice vs. Chmel Blsany 1:3,2000-07-30,2000-2001
Pavel Devátý,Chmel Blsany,7,0,2,FK Drnovice vs. Chmel Blsany 1:3,2000-07-30,2000-2001
Jan Velkoborský,Chmel Blsany,38,0,3,FK Drnovice vs. Chmel Blsany 1:3,2000-07-30,2000-2001
Vítězslav Tuma,FK Drnovice,41,1,3,FK Drnovice vs. Chmel Blsany 1:3,2000-07-30,2000-2001
Leandro Lázzaro,Slovan Liberec,19,1,0,Slovan Liberec vs. Viktoria Žižkov 4:2,2000-07-30,2000-2001
Aleš Pikl,Viktoria Žižkov,38,1,1,Slovan Liberec vs. Viktoria Žižkov 4:2,2000-07-30,2000-2001
Kennedy Chihuri,Viktoria Žižkov,45,1,2,Slovan Liberec vs. Viktoria Žižkov 4:2,2000-07-30,2000-2001
Jan Nezmar,Slovan Liberec,67,2,2,Slovan Liberec vs. Viktoria Žižkov 4:2,2000-07-30,2000-2001
Leandro Lázzaro,Slovan Liberec,77,3,2,Slovan Liberec vs. Viktoria Žižkov 4:2,2000-07-30,2000-2001
Leandro Lázzaro,Slovan Liberec,79,4,2,Slovan Liberec vs. Viktoria Žižkov 4:2,2000-07-30,2000-2001
Pavel Novotný,AC Sparta Praha,45,1,0,AC Sparta Praha vs. FC Marila Příbram 3:0,2000-07-30,2000-2001
Zdeněk Svoboda,AC Sparta Praha,79,2,0,AC Sparta Praha vs. FC Marila Příbram 3:0,2000-07-30,2000-2001
Josef Obajdin,AC Sparta Praha,88,3,0,AC Sparta Praha vs. FC Marila Příbram 3:0,2000-07-30,2000-2001
Marcel Švejdík,Viktoria Plzeň,44,1,0,Viktoria Plzeň vs. Dynamo České Budějovice 2:2,2000-07-30,2000-2001
Jan Kraus,Viktoria Plzeň,78,2,0,Viktoria Plzeň vs. Dynamo České Budějovice 2:2,2000-07-30,2000-2001
Martin Vozábal,Dynamo České Budějovice,83,2,1,Viktoria Plzeň vs. Dynamo České Budějovice 2:2,2000-07-30,2000-2001
Martin Obšitník,Dynamo České Budějovice,90,2,2,Viktoria Plzeň vs. Dynamo České Budějovice 2:2,2000-07-30,2000-2001
Josef Obajdin,AC Sparta Praha,22,0,1,FC Stavo Artikel Brno vs. AC Sparta Praha 1:2,2000-08-04,2000-2001
Libor Sionko,AC Sparta Praha,64,0,2,FC Stavo Artikel Brno vs. AC Sparta Praha 1:2,2000-08-04,2000-2001
Pavel Šustr,FC Stavo Artikel Brno,86,1,2,FC Stavo Artikel Brno vs. AC Sparta Praha 1:2,2000-08-04,2000-2001
Petr Kašták,Viktoria Plzeň,7,0,1,Slavia Praha vs. Viktoria Plzeň 2:1,2000-08-05,2000-2001
Lukáš Došek,Slavia Praha,67,1,1,Slavia Praha vs. Viktoria Plzeň 2:1,2000-08-05,2000-2001
Lumír Sedláček,Slavia Praha,90,2,1,Slavia Praha vs. Viktoria Plzeň 2:1,2000-08-05,2000-2001
Milan Páleník,Baník Ostrava,7,0,1,Viktoria Žižkov vs. Baník Ostrava 1:2,2000-08-06,2000-2001
Miroslav Mikulík,Viktoria Žižkov,41,1,1,Viktoria Žižkov vs. Baník Ostrava 1:2,2000-08-06,2000-2001
Peter Németh,Baník Ostrava,76,1,2,Viktoria Žižkov vs. Baník Ostrava 1:2,2000-08-06,2000-2001
Pavel Mareš,CU Bohemians Praha,68,0,1,Dynamo České Budějovice vs. CU Bohemians Praha 0:1,2000-08-06,2000-2001
Jiří Kowalík,1. FC Synot Stare Mesto,10,0,1,FK Drnovice vs. 1. FC Synot Stare Mesto 0:2,2000-08-06,2000-2001
Jiří Kowalík,1. FC Synot Stare Mesto,80,0,2,FK Drnovice vs. 1. FC Synot Stare Mesto 0:2,2000-08-06,2000-2001
Rastislav Michalík,Slovan Liberec,5,0,1,FK Jablonec 97 vs. Slovan Liberec 1:3,2000-08-06,2000-2001
Roman Skuhravý,FK Jablonec 97,12,1,1,FK Jablonec 97 vs. Slovan Liberec 1:3,2000-08-06,2000-2001
Leandro Lázzaro,Slovan Liberec,73,1,2,FK Jablonec 97 vs. Slovan Liberec 1:3,2000-08-06,2000-2001
Leandro Lázzaro,Slovan Liberec,90,1,3,FK Jablonec 97 vs. Slovan Liberec 1:3,2000-08-06,2000-2001
Dušan Tesařík,FK Teplice,78,0,1,FC Marila Příbram vs. FK Teplice 0:1,2000-08-06,2000-2001
Jiří Štajner,Slovan Liberec,31,1,0,Slovan Liberec vs. Dynamo České Budějovice 2:0,2000-08-11,2000-2001
Jiří Štajner,Slovan Liberec,60,2,0,Slovan Liberec vs. Dynamo České Budějovice 2:0,2000-08-11,2000-2001
Milan Baroš,Baník Ostrava,8,1,0,Baník Ostrava vs. FK Jablonec 97 1:1,2000-08-12,2000-2001
Petr Lukáš,FK Jablonec 97,55,1,1,Baník Ostrava vs. FK Jablonec 97 1:1,2000-08-12,2000-2001
Ludek Zdráhal,Sigma Olomouc,34,1,0,Sigma Olomouc vs. FC Marila Příbram 3:2,2000-08-12,2000-2001
Marek Kulič,FC Marila Příbram,60,1,1,Sigma Olomouc vs. FC Marila Příbram 3:2,2000-08-12,2000-2001
Pavel Hapal,Sigma Olomouc,74,2,1,Sigma Olomouc vs. FC Marila Příbram 3:2,2000-08-12,2000-2001
Rudolf Otepka,FC Marila Příbram,77,2,2,Sigma Olomouc vs. FC Marila Příbram 3:2,2000-08-12,2000-2001
David Kobylík,Sigma Olomouc,90,3,2,Sigma Olomouc vs. FC Marila Příbram 3:2,2000-08-12,2000-2001
Libor Soldán,1. FC Synot Stare Mesto,57,1,0,1. FC Synot Stare Mesto vs. Chmel Blsany 1:0,2000-08-12,2000-2001
Patrik Siegl,FC Stavo Artikel Brno,55,0,1,FK Teplice vs. FC Stavo Artikel Brno 1:1,2000-08-12,2000-2001
Pavel Holomek,FK Teplice,60,1,1,FK Teplice vs. FC Stavo Artikel Brno 1:1,2000-08-12,2000-2001
Josef Obajdin,AC Sparta Praha,17,1,0,AC Sparta Praha vs. Viktoria Žižkov 1:0,2000-08-12,2000-2001
Tomáš Došek,Slavia Praha,36,0,1,CU Bohemians Praha vs. Slavia Praha 1:1,2000-08-13,2000-2001
Václav Činčala,CU Bohemians Praha,45,1,1,CU Bohemians Praha vs. Slavia Praha 1:1,2000-08-13,2000-2001
Jan Kraus,Viktoria Plzeň,8,1,0,Viktoria Plzeň vs. FK Drnovice 2:1,2000-08-13,2000-2001
Jan Kraus,Viktoria Plzeň,86,2,0,Viktoria Plzeň vs. FK Drnovice 2:1,2000-08-13,2000-2001
Vítězslav Tuma,FK Drnovice,90,2,1,Viktoria Plzeň vs. FK Drnovice 2:1,2000-08-13,2000-2001
Pavel Němčický,1. FC Synot Stare Mesto,45,1,0,1. FC Synot Stare Mesto vs. Viktoria Plzeň 5:0,2000-08-18,2000-2001
Jiří Kowalík,1. FC Synot Stare Mesto,46,2,0,1. FC Synot Stare Mesto vs. Viktoria Plzeň 5:0,2000-08-18,2000-2001
Jiří Kowalík,1. FC Synot Stare Mesto,54,3,0,1. FC Synot Stare Mesto vs. Viktoria Plzeň 5:0,2000-08-18,2000-2001
Jiří Kowalík,1. FC Synot Stare Mesto,70,4,0,1. FC Synot Stare Mesto vs. Viktoria Plzeň 5:0,2000-08-18,2000-2001
Vladimír Malár,1. FC Synot Stare Mesto,71,5,0,1. FC Synot Stare Mesto vs. Viktoria Plzeň 5:0,2000-08-18,2000-2001
Luděk Zelenka,Slavia Praha,67,1,0,Slavia Praha vs. Slovan Liberec 1:0,2000-08-18,2000-2001
Stanislav Vlček,Sigma Olomouc,42,0,1,FC Stavo Artikel Brno vs. Sigma Olomouc 0:2,2000-08-18,2000-2001
David Kobylík,Sigma Olomouc,90,0,2,FC Stavo Artikel Brno vs. Sigma Olomouc 0:2,2000-08-18,2000-2001
Josef Obajdin,AC Sparta Praha,18,0,1,FK Jablonec 97 vs. AC Sparta Praha 0:3,2000-08-19,2000-2001
Jiří Novotný,AC Sparta Praha,46,0,2,FK Jablonec 97 vs. AC Sparta Praha 0:3,2000-08-19,2000-2001
Marek Kincl,AC Sparta Praha,84,0,3,FK Jablonec 97 vs. AC Sparta Praha 0:3,2000-08-19,2000-2001
Michał Kolomazník,FK Teplice,35,0,1,Viktoria Žižkov vs. FK Teplice 2:1,2000-08-20,2000-2001
Michal Šmarda,Viktoria Žižkov,63,1,1,Viktoria Žižkov vs. FK Teplice 2:1,2000-08-20,2000-2001
Kennedy Chihuri,Viktoria Žižkov,71,2,1,Viktoria Žižkov vs. FK Teplice 2:1,2000-08-20,2000-2001
Richard Jukl,Dynamo České Budějovice,1,1,0,Dynamo České Budějovice vs. Baník Ostrava 1:0,2000-08-20,2000-2001
Tomáš Kučera,FC Marila Příbram,28,0,1,Chmel Blsany vs. FC Marila Příbram 1:1,2000-08-20,2000-2001
Jiří Sýkora,Chmel Blsany,60,1,1,Chmel Blsany vs. FC Marila Příbram 1:1,2000-08-20,2000-2001
Vítězslav Tuma,FK Drnovice,34,1,0,FK Drnovice vs. CU Bohemians Praha 2:1,2000-08-20,2000-2001
Libor Janáček,CU Bohemians Praha,85,1,1,FK Drnovice vs. CU Bohemians Praha 2:1,2000-08-20,2000-2001
Marek Ujlaky,FK Drnovice,90,2,1,FK Drnovice vs. CU Bohemians Praha 2:1,2000-08-20,2000-2001
Marcel Lička,Baník Ostrava,9,1,0,Baník Ostrava vs. Slavia Praha 1:3,2000-08-25,2000-2001
Ivo Ulich,Slavia Praha,34,1,1,Baník Ostrava vs. Slavia Praha 1:3,2000-08-25,2000-2001
Richard Dostálek,Slavia Praha,63,1,2,Baník Ostrava vs. Slavia Praha 1:3,2000-08-25,2000-2001
Ivo Ulich,Slavia Praha,65,1,3,Baník Ostrava vs. Slavia Praha 1:3,2000-08-25,2000-2001
Vladimír Malár,1. FC Synot Stare Mesto,20,0,1,CU Bohemians Praha vs. 1. FC Synot Stare Mesto 1:1,2000-08-27,2000-2001
Lukáš Hartig,CU Bohemians Praha,43,1,1,CU Bohemians Praha vs. 1. FC Synot Stare Mesto 1:1,2000-08-27,2000-2001
Jan Zušťák,FC Marila Příbram,27,1,0,FC Marila Příbram vs. FC Stavo Artikel Brno 3:0,2000-08-27,2000-2001
Róbert Novák,FC Marila Příbram,35,2,0,FC Marila Příbram vs. FC Stavo Artikel Brno 3:0,2000-08-27,2000-2001
Tomáš Kučera,FC Marila Příbram,75,3,0,FC Marila Příbram vs. FC Stavo Artikel Brno 3:0,2000-08-27,2000-2001
Pavel Hapal,Sigma Olomouc,27,1,0,Sigma Olomouc vs. Viktoria Žižkov 4:1,2000-08-27,2000-2001
Pavel Hapal,Sigma Olomouc,34,2,0,Sigma Olomouc vs. Viktoria Žižkov 4:1,2000-08-27,2000-2001
Aleš Urbánek,Sigma Olomouc,40,3,0,Sigma Olomouc vs. Viktoria Žižkov 4:1,2000-08-27,2000-2001
Stanislav Vlček,Sigma Olomouc,90,4,0,Sigma Olomouc vs. Viktoria Žižkov 4:1,2000-08-27,2000-2001
Luděk Stracený,Viktoria Žižkov,90,4,1,Sigma Olomouc vs. Viktoria Žižkov 4:1,2000-08-27,2000-2001
Jiří Novotný,AC Sparta Praha,3,1,0,AC Sparta Praha vs. Dynamo České Budějovice 5:1,2000-08-27,2000-2001
Jiří Jarošík,AC Sparta Praha,9,2,0,AC Sparta Praha vs. Dynamo České Budějovice 5:1,2000-08-27,2000-2001
Jiří Novotný,AC Sparta Praha,42,3,0,AC Sparta Praha vs. Dynamo České Budějovice 5:1,2000-08-27,2000-2001
Jiří Pospíšil,Dynamo České Budějovice,68,3,1,AC Sparta Praha vs. Dynamo České Budějovice 5:1,2000-08-27,2000-2001
René Bolf,AC Sparta Praha,69,4,1,AC Sparta Praha vs. Dynamo České Budějovice 5:1,2000-08-27,2000-2001
Jiří Novotný,AC Sparta Praha,78,5,1,AC Sparta Praha vs. Dynamo České Budějovice 5:1,2000-08-27,2000-2001
Jozef Weber,FK Jablonec 97,15,0,1,FK Teplice vs. FK Jablonec 97 2:1,2000-08-27,2000-2001
Petr Fousek,FK Teplice,46,1,1,FK Teplice vs. FK Jablonec 97 2:1,2000-08-27,2000-2001
Miroslav Rada,FK Teplice,70,2,1,FK Teplice vs. FK Jablonec 97 2:1,2000-08-27,2000-2001
Václav Pěchouček,Viktoria Plzeň,17,1,0,Viktoria Plzeň vs. Chmel Blsany 1:1,2000-08-27,2000-2001
Patrik Gedeon,Chmel Blsany,64,1,1,Viktoria Plzeň vs. Chmel Blsany 1:1,2000-08-27,2000-2001
Jiří Štajner,Slovan Liberec,44,1,0,Slovan Liberec vs. FK Drnovice 2:0,2000-08-28,2000-2001
Leandro Lázzaro,Slovan Liberec,80,2,0,Slovan Liberec vs. FK Drnovice 2:0,2000-08-28,2000-2001
Leandro Lázzaro,Slovan Liberec,41,0,1,1. FC Synot Stare Mesto vs. Slovan Liberec 2:2,2000-09-08,2000-2001
Jiří Kowalík,1. FC Synot Stare Mesto,44,1,1,1. FC Synot Stare Mesto vs. Slovan Liberec 2:2,2000-09-08,2000-2001
Jiří Kowalík,1. FC Synot Stare Mesto,60,2,1,1. FC Synot Stare Mesto vs. Slovan Liberec 2:2,2000-09-08,2000-2001
Robert Neumann,Slovan Liberec,80,2,2,1. FC Synot Stare Mesto vs. Slovan Liberec 2:2,2000-09-08,2000-2001
Marcel Cupák,FK Drnovice,16,1,0,FK Drnovice vs. Baník Ostrava 3:0,2000-09-08,2000-2001
Vítězslav Tuma,FK Drnovice,29,2,0,FK Drnovice vs. Baník Ostrava 3:0,2000-09-08,2000-2001
Bronislav Červenka,FK Drnovice,59,3,0,FK Drnovice vs. Baník Ostrava 3:0,2000-09-08,2000-2001
Kennedy Chihuri,Viktoria Žižkov,33,1,0,Viktoria Žižkov vs. FC Marila Příbram 2:1,2000-09-10,2000-2001
Michal Pospíšil,Viktoria Žižkov,65,2,0,Viktoria Žižkov vs. FC Marila Příbram 2:1,2000-09-10,2000-2001
Róbert Novák,FC Marila Příbram,79,2,1,Viktoria Žižkov vs. FC Marila Příbram 2:1,2000-09-10,2000-2001
Peter Mráz,Viktoria Plzeň,53,1,0,Viktoria Plzeň vs. CU Bohemians Praha 1:1,2000-09-10,2000-2001
Václav Činčala,CU Bohemians Praha,67,1,1,Viktoria Plzeň vs. CU Bohemians Praha 1:1,2000-09-10,2000-2001
Miroslav Vodehnal,FK Jablonec 97,45,1,0,FK Jablonec 97 vs. Sigma Olomouc 2:1,2000-09-10,2000-2001
Radim Holub,FK Jablonec 97,61,2,0,FK Jablonec 97 vs. Sigma Olomouc 2:1,2000-09-10,2000-2001
Radim König,Sigma Olomouc,69,2,1,FK Jablonec 97 vs. Sigma Olomouc 2:1,2000-09-10,2000-2001
Václav Činčala,CU Bohemians Praha,49,1,0,CU Bohemians Praha vs. Chmel Blsany 4:0,2000-09-15,2000-2001
Tomáš Návrat,CU Bohemians Praha,64,2,0,CU Bohemians Praha vs. Chmel Blsany 4:0,2000-09-15,2000-2001
Pavel Kulig,CU Bohemians Praha,76,3,0,CU Bohemians Praha vs. Chmel Blsany 4:0,2000-09-15,2000-2001
Michal Petrouš,CU Bohemians Praha,85,4,0,CU Bohemians Praha vs. Chmel Blsany 4:0,2000-09-15,2000-2001
Michal Horňák,AC Sparta Praha,12,1,0,AC Sparta Praha vs. FK Drnovice 3:0,2000-09-16,2000-2001
Marek Kincl,AC Sparta Praha,19,2,0,AC Sparta Praha vs. FK Drnovice 3:0,2000-09-16,2000-2001
Marek Kincl,AC Sparta Praha,72,3,0,AC Sparta Praha vs. FK Drnovice 3:0,2000-09-16,2000-2001
Róbert Novák,FC Marila Příbram,60,1,0,FC Marila Příbram vs. FK Jablonec 97 1:0,2000-09-17,2000-2001
Rastislav Michalík,Slovan Liberec,4,1,0,Slovan Liberec vs. Viktoria Plzeň 2:0,2000-09-17,2000-2001
Rastislav Michalík,Slovan Liberec,59,2,0,Slovan Liberec vs. Viktoria Plzeň 2:0,2000-09-17,2000-2001
Vítězslav Tuma,FK Drnovice,45,1,0,FK Drnovice vs. FK Teplice 3:1,2000-09-22,2000-2001
Bronislav Červenka,FK Drnovice,46,2,0,FK Drnovice vs. FK Teplice 3:1,2000-09-22,2000-2001
Robert Vágner,FK Teplice,53,2,1,FK Drnovice vs. FK Teplice 3:1,2000-09-22,2000-2001
Miroslav Holeňák,FK Drnovice,90,3,1,FK Drnovice vs. FK Teplice 3:1,2000-09-22,2000-2001
Kennedy Chihuri,Viktoria Žižkov,70,0,1,Chmel Blsany vs. Viktoria Žižkov 0:1,2000-09-24,2000-2001
Ivo Svoboda,Viktoria Plzeň,52,1,0,Viktoria Plzeň vs. Baník Ostrava 1:1,2000-09-24,2000-2001
Marcel Lička,Baník Ostrava,88,1,1,Viktoria Plzeň vs. Baník Ostrava 1:1,2000-09-24,2000-2001
Josef Mucha,Sigma Olomouc,13,1,0,Sigma Olomouc vs. FK Drnovice 2:0,2000-09-29,2000-2001
David Kobylík,Sigma Olomouc,53,2,0,Sigma Olomouc vs. FK Drnovice 2:0,2000-09-29,2000-2001
Miroslav Šebesta,Viktoria Žižkov,6,1,0,Viktoria Žižkov vs. FK Jablonec 97 2:2,2000-10-01,2000-2001
Luděk Stracený,Viktoria Žižkov,33,2,0,Viktoria Žižkov vs. FK Jablonec 97 2:2,2000-10-01,2000-2001
Milan Barteska,FK Jablonec 97,38,2,1,Viktoria Žižkov vs. FK Jablonec 97 2:2,2000-10-01,2000-2001
Vladimír Chaloupka,FK Jablonec 97,45,2,2,Viktoria Žižkov vs. FK Jablonec 97 2:2,2000-10-01,2000-2001
Pavel Kuka,Slavia Praha,39,0,1,FC Marila Příbram vs. Slavia Praha 2:1,2000-10-01,2000-2001
Róbert Novák,FC Marila Příbram,70,1,1,FC Marila Příbram vs. Slavia Praha 2:1,2000-10-01,2000-2001
Róbert Novák,FC Marila Příbram,78,2,1,FC Marila Příbram vs. Slavia Praha 2:1,2000-10-01,2000-2001
Kamil Matuszny,CU Bohemians Praha,85,0,1,Baník Ostrava vs. CU Bohemians Praha 1:1,2000-10-01,2000-2001
Rostislav Kiša,Baník Ostrava,90,1,1,Baník Ostrava vs. CU Bohemians Praha 1:1,2000-10-01,2000-2001
Jiří Jarošík,AC Sparta Praha,12,1,0,AC Sparta Praha vs. Viktoria Plzeň 5:1,2000-10-01,2000-2001
Radek Mynář,AC Sparta Praha,19,2,0,AC Sparta Praha vs. Viktoria Plzeň 5:1,2000-10-01,2000-2001
Vlastimil Kožíšek,Viktoria Plzeň,30,2,1,AC Sparta Praha vs. Viktoria Plzeň 5:1,2000-10-01,2000-2001
Libor Sionko,AC Sparta Praha,32,3,1,AC Sparta Praha vs. Viktoria Plzeň 5:1,2000-10-01,2000-2001
Jiří Jarošík,AC Sparta Praha,34,4,1,AC Sparta Praha vs. Viktoria Plzeň 5:1,2000-10-01,2000-2001
Libor Sionko,AC Sparta Praha,73,5,1,AC Sparta Praha vs. Viktoria Plzeň 5:1,2000-10-01,2000-2001
Petr Křivánek,FC Stavo Artikel Brno,30,1,0,FC Stavo Artikel Brno vs. Dynamo České Budějovice 3:0,2000-10-01,2000-2001
Milan Pacanda,FC Stavo Artikel Brno,60,2,0,FC Stavo Artikel Brno vs. Dynamo České Budějovice 3:0,2000-10-01,2000-2001
Jan Polák,FC Stavo Artikel Brno,64,3,0,FC Stavo Artikel Brno vs. Dynamo České Budějovice 3:0,2000-10-01,2000-2001
Robert Semeník,FK Teplice,29,1,0,FK Teplice vs. 1. FC Synot Stare Mesto 2:1,2000-10-01,2000-2001
Jiří Kowalík,1. FC Synot Stare Mesto,41,1,1,FK Teplice vs. 1. FC Synot Stare Mesto 2:1,2000-10-01,2000-2001
Pavel Verbíř,FK Teplice,70,2,1,FK Teplice vs. 1. FC Synot Stare Mesto 2:1,2000-10-01,2000-2001
Rastislav Michalík,Slovan Liberec,3,1,0,Slovan Liberec vs. Chmel Blsany 2:0,2000-10-02,2000-2001
Roman Jůn,Slovan Liberec,59,2,0,Slovan Liberec vs. Chmel Blsany 2:0,2000-10-02,2000-2001
Karel Vácha,Dynamo České Budějovice,13,1,0,Dynamo České Budějovice vs. Viktoria Žižkov 2:2,2000-10-13,2000-2001
Tomáš Klinka,Dynamo České Budějovice,27,2,0,Dynamo České Budějovice vs. Viktoria Žižkov 2:2,2000-10-13,2000-2001
Miroslav Šebesta,Viktoria Žižkov,45,2,1,Dynamo České Budějovice vs. Viktoria Žižkov 2:2,2000-10-13,2000-2001
Roman Janoušek,Viktoria Žižkov,65,2,2,Dynamo České Budějovice vs. Viktoria Žižkov 2:2,2000-10-13,2000-2001
Karol Kisel,CU Bohemians Praha,20,1,0,CU Bohemians Praha vs. AC Sparta Praha 4:2,2000-10-14,2000-2001
Radek Mynář,AC Sparta Praha,25,1,1,CU Bohemians Praha vs. AC Sparta Praha 4:2,2000-10-14,2000-2001
Libor Baláž,CU Bohemians Praha,28,2,1,CU Bohemians Praha vs. AC Sparta Praha 4:2,2000-10-14,2000-2001
Josef Obajdin,AC Sparta Praha,43,2,2,CU Bohemians Praha vs. AC Sparta Praha 4:2,2000-10-14,2000-2001
René Bolf,CU Bohemians Praha,60,3,2,CU Bohemians Praha vs. AC Sparta Praha 4:2,2000-10-14,2000-2001
Karol Kisel,CU Bohemians Praha,89,4,2,CU Bohemians Praha vs. AC Sparta Praha 4:2,2000-10-14,2000-2001
Tomáš Došek,Slavia Praha,40,1,0,Slavia Praha vs. FC Stavo Artikel Brno 2:1,2000-10-14,2000-2001
Ivo Ulich,Slavia Praha,64,2,0,Slavia Praha vs. FC Stavo Artikel Brno 2:1,2000-10-14,2000-2001
Miloš Krško,FC Stavo Artikel Brno,68,2,1,Slavia Praha vs. FC Stavo Artikel Brno 2:1,2000-10-14,2000-2001
Martin Frýdek,FK Teplice,32,0,1,Viktoria Plzeň vs. FK Teplice 0:2,2000-10-15,2000-2001
Petr Fousek,FK Teplice,74,0,2,Viktoria Plzeň vs. FK Teplice 0:2,2000-10-15,2000-2001
Radek Šelicha,Chmel Blsany,16,1,0,Chmel Blsany vs. FK Jablonec 97 4:0,2000-10-15,2000-2001
Pavel Devátý,Chmel Blsany,39,2,0,Chmel Blsany vs. FK Jablonec 97 4:0,2000-10-15,2000-2001
Pavel Devátý,Chmel Blsany,50,3,0,Chmel Blsany vs. FK Jablonec 97 4:0,2000-10-15,2000-2001
Štěpán Vachoušek,Chmel Blsany,61,4,0,Chmel Blsany vs. FK Jablonec 97 4:0,2000-10-15,2000-2001
Jan Nezmar,Slovan Liberec,59,1,0,Slovan Liberec vs. Baník Ostrava 3:0,2000-10-15,2000-2001
Jan Nezmar,Slovan Liberec,85,2,0,Slovan Liberec vs. Baník Ostrava 3:0,2000-10-15,2000-2001
Vladimir Kožuch,Slovan Liberec,86,3,0,Slovan Liberec vs. Baník Ostrava 3:0,2000-10-15,2000-2001
Pavel Hapal,Sigma Olomouc,6,0,1,1. FC Synot Stare Mesto vs. Sigma Olomouc 3:1,2000-10-15,2000-2001
Jiří Kowalík,1. FC Synot Stare Mesto,59,1,1,1. FC Synot Stare Mesto vs. Sigma Olomouc 3:1,2000-10-15,2000-2001
Vladimír Malár,1. FC Synot Stare Mesto,74,2,1,1. FC Synot Stare Mesto vs. Sigma Olomouc 3:1,2000-10-15,2000-2001
Lubomír Blaha,1. FC Synot Stare Mesto,82,3,1,1. FC Synot Stare Mesto vs. Sigma Olomouc 3:1,2000-10-15,2000-2001
Marek Kulič,FC Marila Příbram,41,0,1,FK Drnovice vs. FC Marila Příbram 0:1,2000-10-15,2000-2001
Petr Fousek,FK Teplice,45,0,1,Dynamo České Budějovice vs. FK Teplice 2:2,2000-10-18,2000-2001
Robert Semeník,FK Teplice,59,0,2,Dynamo České Budějovice vs. FK Teplice 2:2,2000-10-18,2000-2001
Karel Vácha,Dynamo České Budějovice,70,1,2,Dynamo České Budějovice vs. FK Teplice 2:2,2000-10-18,2000-2001
Ladislav Fujdiar,Dynamo České Budějovice,86,2,2,Dynamo České Budějovice vs. FK Teplice 2:2,2000-10-18,2000-2001
Pavel Kuka,Slavia Praha,17,0,1,Viktoria Žižkov vs. Slavia Praha 1:2,2000-10-20,2000-2001
Kennedy Chihuri,Viktoria Žižkov,22,1,1,Viktoria Žižkov vs. Slavia Praha 1:2,2000-10-20,2000-2001
Ivo Ulich,Slavia Praha,37,1,2,Viktoria Žižkov vs. Slavia Praha 1:2,2000-10-20,2000-2001
Tomáš Rosický,AC Sparta Praha,11,1,0,AC Sparta Praha vs. Slovan Liberec 4:1,2000-10-21,2000-2001
Marek Kincl,AC Sparta Praha,21,2,0,AC Sparta Praha vs. Slovan Liberec 4:1,2000-10-21,2000-2001
Jiří Štajner,Slovan Liberec,43,2,1,AC Sparta Praha vs. Slovan Liberec 4:1,2000-10-21,2000-2001
Tomáš Rosický,AC Sparta Praha,87,3,1,AC Sparta Praha vs. Slovan Liberec 4:1,2000-10-21,2000-2001
René Bolf,AC Sparta Praha,90,4,1,AC Sparta Praha vs. Slovan Liberec 4:1,2000-10-21,2000-2001
Tomáš Čížek,FK Jablonec 97,40,1,0,FK Jablonec 97 vs. Dynamo České Budějovice 1:1,2000-10-22,2000-2001
Jan Pejša,Dynamo České Budějovice,73,1,1,FK Jablonec 97 vs. Dynamo České Budějovice 1:1,2000-10-22,2000-2001
Marek Kulič,FC Marila Příbram,43,1,0,FC Marila Příbram vs. 1. FC Synot Stare Mesto 4:1,2000-10-22,2000-2001
Marek Kulič,FC Marila Příbram,48,2,0,FC Marila Příbram vs. 1. FC Synot Stare Mesto 4:1,2000-10-22,2000-2001
Lukáš Jarolím,FC Marila Příbram,51,3,0,FC Marila Příbram vs. 1. FC Synot Stare Mesto 4:1,2000-10-22,2000-2001
Petr Lysáček,1. FC Synot Stare Mesto,64,3,1,FC Marila Příbram vs. 1. FC Synot Stare Mesto 4:1,2000-10-22,2000-2001
Jan Zušťák,FC Marila Příbram,89,4,1,FC Marila Příbram vs. 1. FC Synot Stare Mesto 4:1,2000-10-22,2000-2001
Štěpán Vachoušek,Chmel Blsany,32,0,1,Baník Ostrava vs. Chmel Blsany 1:1,2000-10-22,2000-2001
Peter Németh,Baník Ostrava,50,1,1,Baník Ostrava vs. Chmel Blsany 1:1,2000-10-22,2000-2001
Pavel Hapal,Sigma Olomouc,15,1,0,Sigma Olomouc vs. Viktoria Plzeň 4:0,2000-10-22,2000-2001
Radim Kučera,Sigma Olomouc,19,2,0,Sigma Olomouc vs. Viktoria Plzeň 4:0,2000-10-22,2000-2001
Aleš Urbánek,Sigma Olomouc,52,3,0,Sigma Olomouc vs. Viktoria Plzeň 4:0,2000-10-22,2000-2001
